                              10.5.20.2,                               10.5.6.2,2013/08/04T17:19:11,2013/08/04T17:19:11,          1.000,
                              10.5.20.2,                               10.5.6.2,2013/08/04T17:19:12,2013/08/04T17:19:12,          5.000,
                              10.5.20.2,                               10.5.6.2,2013/08/04T17:19:12,2013/08/04T17:19:18,          0.833,
                              10.5.20.2,                               10.5.6.2,2013/08/04T17:19:13,2013/08/04T17:19:14,          3.000,
                              10.5.20.2,                               10.5.6.2,2013/08/04T17:19:13,2013/08/04T17:19:18,          0.800,
                              10.5.20.2,                               10.5.6.2,2013/08/04T17:19:14,2013/08/04T17:19:15,          3.000,
                              10.5.20.2,                               10.5.6.2,2013/08/04T17:19:15,2013/08/04T17:19:15,          3.000,
                              10.5.20.2,                               10.5.6.2,2013/08/04T17:19:15,2013/08/04T17:19:16,          3.000,
                              10.5.20.2,                               10.5.6.2,2013/08/04T17:19:16,2013/08/04T17:19:17,          4.500,
                              10.5.20.2,                               10.5.6.2,2013/08/04T17:19:17,2013/08/04T17:19:17,          5.000,
                              10.5.20.2,                               10.5.6.2,2013/08/04T17:19:17,2013/08/04T17:19:18,          3.000,
                              10.5.20.2,                               10.5.6.2,2013/08/04T17:19:18,2013/08/04T17:19:19,          3.000,
                              10.5.20.2,                               10.5.6.2,2013/08/04T17:19:19,2013/08/04T17:19:19,          4.000,
                              10.5.20.2,                               10.5.6.2,2013/08/04T17:19:19,2013/08/04T17:19:20,          3.000,
                              10.5.20.2,                               10.5.6.2,2013/08/04T17:19:20,2013/08/04T17:19:21,          3.000,
                              10.5.20.2,                               10.5.6.2,2013/08/04T17:19:21,2013/08/04T17:19:21,          4.000,
                              10.5.20.2,                               10.5.6.2,2013/08/04T17:19:21,2013/08/04T17:19:22,          4.000,
                              10.5.20.2,                               10.5.6.2,2013/08/04T17:19:22,2013/08/04T17:19:22,          1.000,
                              10.5.20.2,                               10.5.6.2,2013/08/04T17:19:22,2013/08/04T17:19:23,          3.000,
                              10.5.20.2,                               10.5.6.2,2013/08/04T17:19:22,2013/08/04T17:19:24,          1.500,
                              10.5.20.2,                               10.5.6.2,2013/08/04T17:19:24,2013/08/04T17:19:24,          3.000,
                              10.5.20.2,                               10.5.6.2,2013/08/04T17:19:24,2013/08/04T17:19:26,          1.500,
                              10.5.20.2,                               10.5.6.2,2013/08/04T17:19:25,2013/08/04T17:19:26,          3.000,
                              10.5.20.2,                               10.5.6.2,2013/08/04T17:19:25,2013/08/04T17:19:27,          2.000,
                              10.5.20.2,                               10.5.6.2,2013/08/04T17:19:26,2013/08/04T17:19:27,          3.000,
                              10.5.20.2,                               10.5.6.2,2013/08/04T17:19:28,2013/08/04T17:19:30,          1.500,
                              10.5.20.2,                               10.5.6.2,2013/08/04T17:19:28,2013/08/04T17:19:31,          1.000,
                              10.5.20.2,                               10.5.6.2,2013/08/04T17:19:29,2013/08/04T17:19:31,          1.500,
                              10.5.20.2,                               10.5.6.2,2013/08/04T17:19:31,2013/08/04T17:19:33,          1.500,
                              10.5.20.2,                               10.5.6.2,2013/08/04T17:19:31,2013/08/04T17:19:46,          0.200,
                              10.5.20.2,                               10.5.6.2,2013/08/04T17:19:32,2013/08/04T17:19:47,          0.200,
                              10.5.20.2,                               10.5.6.2,2013/08/04T17:19:34,2013/08/04T17:19:36,          1.500,
                              10.5.20.2,                               10.5.6.2,2013/08/04T17:19:34,2013/08/04T17:19:37,          1.000,
                              10.5.20.2,                               10.5.6.2,2013/08/04T17:19:34,2013/08/04T17:19:42,          0.375,
                              10.5.20.2,                               10.5.6.2,2013/08/04T17:19:34,2013/08/04T17:19:43,          0.333,
                              10.5.20.2,                               10.5.6.2,2013/08/04T17:19:35,2013/08/04T17:19:39,          0.750,
                              10.5.20.2,                               10.5.6.2,2013/08/04T17:19:35,2013/08/04T17:19:40,          1.000,
                              10.5.20.2,                               10.5.6.2,2013/08/04T17:19:36,2013/08/04T17:19:36,          6.000,
                              10.5.20.2,                               10.5.6.2,2013/08/04T17:19:36,2013/08/04T17:19:40,          0.750,
                              10.5.20.2,                               10.5.6.2,2013/08/04T17:19:36,2013/08/04T17:19:52,          0.188,
                              10.5.20.2,                               10.5.6.2,2013/08/04T17:19:37,2013/08/04T17:19:41,          0.750,
                              10.5.20.2,                               10.5.6.2,2013/08/04T17:19:37,2013/08/04T17:19:45,          0.500,
                              10.5.20.2,                               10.5.6.2,2013/08/04T17:19:38,2013/08/04T17:19:54,          0.188,
