                              10.5.20.2,                               10.5.3.2,2013/08/04T17:19:13,2013/08/04T17:19:14,          3.000,
                              10.5.20.2,                               10.5.3.2,2013/08/04T17:19:13,2013/08/04T17:19:18,          0.800,
                              10.5.20.2,                               10.5.3.2,2013/08/04T17:19:14,2013/08/04T17:19:15,          4.000,
                              10.5.20.2,                               10.5.3.2,2013/08/04T17:19:15,2013/08/04T17:19:15,          1.000,
                              10.5.20.2,                               10.5.3.2,2013/08/04T17:19:16,2013/08/04T17:19:17,          3.000,
                              10.5.20.2,                               10.5.3.2,2013/08/04T17:19:17,2013/08/04T17:19:18,          3.500,
                              10.5.20.2,                               10.5.3.2,2013/08/04T17:19:18,2013/08/04T17:19:18,          1.000,
                              10.5.20.2,                               10.5.3.2,2013/08/04T17:19:19,2013/08/04T17:19:20,          4.000,
                              10.5.20.2,                               10.5.3.2,2013/08/04T17:19:20,2013/08/04T17:19:22,          1.500,
                              10.5.20.2,                               10.5.3.2,2013/08/04T17:19:22,2013/08/04T17:19:25,          1.667,
                              10.5.20.2,                               10.5.3.2,2013/08/04T17:19:22,2013/08/04T17:19:31,          0.333,
                              10.5.20.2,                               10.5.3.2,2013/08/04T17:19:22,2013/08/04T17:19:41,          0.158,
                              10.5.20.2,                               10.5.3.2,2013/08/04T17:19:23,2013/08/04T17:19:25,          1.750,
                              10.5.20.2,                               10.5.3.2,2013/08/04T17:19:23,2013/08/04T17:19:38,          0.200,
                              10.5.20.2,                               10.5.3.2,2013/08/04T17:19:23,2013/08/04T17:19:40,          0.176,
                              10.5.20.2,                               10.5.3.2,2013/08/04T17:19:24,2013/08/04T17:19:24,          6.000,
                              10.5.20.2,                               10.5.3.2,2013/08/04T17:19:24,2013/08/04T17:19:26,          2.000,
                              10.5.20.2,                               10.5.3.2,2013/08/04T17:19:25,2013/08/04T17:19:26,          3.000,
                              10.5.20.2,                               10.5.3.2,2013/08/04T17:19:25,2013/08/04T17:19:27,          1.500,
                              10.5.20.2,                               10.5.3.2,2013/08/04T17:19:26,2013/08/04T17:19:27,          3.000,
                              10.5.20.2,                               10.5.3.2,2013/08/04T17:19:26,2013/08/04T17:19:28,          1.500,
                              10.5.20.2,                               10.5.3.2,2013/08/04T17:19:27,2013/08/04T17:19:28,          3.000,
                              10.5.20.2,                               10.5.3.2,2013/08/04T17:19:27,2013/08/04T17:19:29,          1.500,
                              10.5.20.2,                               10.5.3.2,2013/08/04T17:19:28,2013/08/04T17:19:29,          3.000,
                              10.5.20.2,                               10.5.3.2,2013/08/04T17:19:28,2013/08/04T17:19:30,          1.500,
                              10.5.20.2,                               10.5.3.2,2013/08/04T17:19:29,2013/08/04T17:19:39,          0.300,
                              10.5.20.2,                               10.5.3.2,2013/08/04T17:19:30,2013/08/04T17:19:32,          1.500,
                              10.5.20.2,                               10.5.3.2,2013/08/04T17:19:31,2013/08/04T17:19:32,          3.000,
                              10.5.20.2,                               10.5.3.2,2013/08/04T17:19:32,2013/08/04T17:19:35,          1.167,
                              10.5.20.2,                               10.5.3.2,2013/08/04T17:19:33,2013/08/04T17:19:36,          1.000,
                              10.5.20.2,                               10.5.3.2,2013/08/04T17:19:33,2013/08/04T17:19:41,          0.375,
                              10.5.20.2,                               10.5.3.2,2013/08/04T17:19:33,2013/08/04T17:19:51,          0.167,
                              10.5.20.2,                               10.5.3.2,2013/08/04T17:19:33,2013/08/04T17:19:52,          0.211,
                              10.5.20.2,                               10.5.3.2,2013/08/04T17:19:35,2013/08/04T17:19:40,          0.840,
                              10.5.20.2,                               10.5.3.2,2013/08/04T17:19:35,2013/08/04T17:19:50,          0.200,
                              10.5.20.2,                               10.5.3.2,2013/08/04T17:19:36,2013/08/04T17:19:40,          0.750,
                              10.5.20.2,                               10.5.3.2,2013/08/04T17:19:38,2013/08/04T17:19:38,          3.000,
                              10.5.20.2,                               10.5.3.2,2013/08/04T17:19:38,2013/08/04T17:19:43,          0.600,
                              10.5.20.2,                               10.5.3.2,2013/08/04T17:19:40,2013/08/04T17:19:50,          0.300,
                              10.5.20.2,                               10.5.3.2,2013/08/04T17:19:40,2013/08/04T17:19:59,          0.158,
                              10.5.20.2,                               10.5.3.2,2013/08/04T17:19:41,2013/08/04T17:19:41,          3.000,
                              10.5.20.2,                               10.5.3.2,2013/08/04T17:19:41,2013/08/04T17:19:52,          0.273,
                              10.5.20.2,                               10.5.3.2,2013/08/04T17:19:43,2013/08/04T17:19:49,          0.500,
                              10.5.20.2,                               10.5.3.2,2013/08/04T17:19:43,2013/08/04T17:19:50,          0.429,
