                              10.5.14.2,                               10.5.5.2,2013/08/03T17:30:20,2013/08/03T17:30:20,         12.000,
                              10.5.14.2,                               10.5.5.2,2013/08/03T17:30:24,2013/08/03T17:30:27,        882.667,
                              10.5.14.2,                               10.5.5.2,2013/08/03T17:30:45,2013/08/03T17:30:45,          9.000,
                              10.5.14.2,                               10.5.5.2,2013/08/03T17:30:47,2013/08/03T17:30:47,         13.000,
                              10.5.14.2,                               10.5.5.2,2013/08/03T17:30:51,2013/08/03T17:30:51,          3.000,
                              10.5.14.2,                               10.5.5.2,2013/08/03T17:30:53,2013/08/03T17:31:03,          0.100,
                              10.5.14.2,                               10.5.5.2,2013/08/03T17:30:56,2013/08/03T17:30:58,          3.500,
                              10.5.14.2,                               10.5.5.2,2013/08/03T17:31:03,2013/08/03T17:31:03,         11.000,
                              10.5.14.2,                               10.5.5.2,2013/08/03T17:31:09,2013/08/03T17:31:09,          8.000,
                              10.5.14.2,                               10.5.5.2,2013/08/03T17:31:26,2013/08/03T17:31:26,         12.000,
                              10.5.14.2,                               10.5.5.2,2013/08/03T17:31:30,2013/08/03T17:31:30,         22.000,
                              10.5.14.2,                               10.5.5.2,2013/08/03T17:31:39,2013/08/03T17:31:39,          4.000,
                              10.5.14.2,                               10.5.5.2,2013/08/03T17:31:45,2013/08/03T17:31:45,          1.000,
                              10.5.14.2,                               10.5.5.2,2013/08/03T17:31:57,2013/08/03T17:31:57,          4.000,
                              10.5.14.2,                               10.5.5.2,2013/08/03T17:32:00,2013/08/03T17:32:00,          6.000,
                              10.5.14.2,                               10.5.5.2,2013/08/03T17:32:05,2013/08/03T17:32:12,          5.143,
                              10.5.14.2,                               10.5.5.2,2013/08/03T17:32:12,2013/08/03T17:32:13,          6.000,
                              10.5.14.2,                               10.5.5.2,2013/08/03T17:32:15,2013/08/03T17:32:16,         16.000,
                              10.5.14.2,                               10.5.5.2,2013/08/03T17:32:17,2013/08/03T17:32:17,         12.000,
                              10.5.14.2,                               10.5.5.2,2013/08/03T17:32:19,2013/08/03T17:32:19,          3.000,
                              10.5.14.2,                               10.5.5.2,2013/08/03T17:32:21,2013/08/03T17:32:21,          3.000,
