                              10.5.14.2,                              10.5.19.2,2013/08/03T17:30:59,2013/08/03T17:30:59,          8.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T17:31:08,2013/08/03T17:31:08,          9.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T17:31:18,2013/08/03T17:31:18,         12.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T17:31:41,2013/08/03T17:31:41,          8.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T17:31:44,2013/08/03T17:31:44,          8.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T17:31:45,2013/08/03T17:31:45,          1.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T17:32:02,2013/08/03T17:32:02,          1.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T17:32:04,2013/08/03T17:32:05,          4.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T17:32:06,2013/08/03T17:32:06,          7.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T17:32:22,2013/08/03T17:32:22,         55.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T17:32:22,2013/08/03T17:32:23,         11.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T17:32:23,2013/08/03T17:32:23,         45.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T17:32:24,2013/08/03T17:32:24,         78.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T17:32:24,2013/08/03T17:32:25,         10.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T17:32:25,2013/08/03T17:32:25,          1.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T17:32:26,2013/08/03T17:32:26,         56.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T17:32:27,2013/08/03T17:32:27,         35.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T17:32:27,2013/08/03T17:32:28,         10.500,
                              10.5.14.2,                              10.5.19.2,2013/08/03T17:32:28,2013/08/03T17:32:28,         14.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T17:32:29,2013/08/03T17:32:29,         34.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T17:32:30,2013/08/03T17:32:30,         78.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T17:32:31,2013/08/03T17:32:31,         64.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T17:32:32,2013/08/03T17:32:32,         65.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T17:32:33,2013/08/03T17:32:33,         52.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T17:32:34,2013/08/03T17:32:34,         22.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T17:32:34,2013/08/03T17:32:35,         10.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T17:32:35,2013/08/03T17:32:35,          1.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T17:32:35,2013/08/03T17:32:36,         10.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T17:32:36,2013/08/03T17:32:36,         12.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T17:32:37,2013/08/03T17:32:37,         21.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T17:32:41,2013/08/03T17:32:41,          6.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T17:32:42,2013/08/03T17:32:42,          1.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T17:33:21,2013/08/03T17:33:21,         13.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T17:33:21,2013/08/03T17:34:21,          0.200,
                              10.5.14.2,                              10.5.19.2,2013/08/03T17:33:29,2013/08/03T17:33:29,          8.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T17:33:36,2013/08/03T17:33:36,          8.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T17:33:50,2013/08/03T17:33:50,          7.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T17:33:55,2013/08/03T17:34:02,          5.286,
                              10.5.14.2,                              10.5.19.2,2013/08/03T17:34:01,2013/08/03T17:35:01,          0.200,
                              10.5.14.2,                              10.5.19.2,2013/08/03T17:34:11,2013/08/03T17:35:11,          0.200,
                              10.5.14.2,                              10.5.19.2,2013/08/03T17:34:12,2013/08/03T17:34:12,         12.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T17:34:18,2013/08/03T17:34:18,          1.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T17:34:21,2013/08/03T17:34:21,          7.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T17:34:23,2013/08/03T17:34:24,          4.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T17:34:38,2013/08/03T17:34:39,          9.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T17:34:39,2013/08/03T17:34:39,          3.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T17:34:50,2013/08/03T17:34:50,         12.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T17:34:52,2013/08/03T17:34:52,          8.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T17:35:01,2013/08/03T17:35:01,          1.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T17:35:02,2013/08/03T17:35:03,          9.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T17:35:11,2013/08/03T17:35:11,          7.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T21:36:39,2013/08/03T21:36:39,          7.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T21:36:40,2013/08/03T21:36:40,         12.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T21:36:41,2013/08/03T21:36:41,          3.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T21:36:42,2013/08/03T21:36:42,         13.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T21:36:43,2013/08/03T21:36:43,          5.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T21:36:45,2013/08/03T21:36:45,          1.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T21:36:46,2013/08/03T21:36:46,         11.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T21:36:47,2013/08/03T21:36:47,          6.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T21:36:48,2013/08/03T21:36:48,         30.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T21:36:48,2013/08/03T21:37:04,          0.688,
                              10.5.14.2,                              10.5.19.2,2013/08/03T21:36:49,2013/08/03T21:36:49,         40.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T21:36:50,2013/08/03T21:36:50,         39.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T21:36:51,2013/08/03T21:36:51,         68.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T21:36:53,2013/08/03T21:36:53,         21.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T21:36:54,2013/08/03T21:36:54,          6.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T21:36:55,2013/08/03T21:36:55,          9.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T21:36:55,2013/08/03T21:36:56,         20.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T21:36:56,2013/08/03T21:36:56,         10.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T21:36:57,2013/08/03T21:36:57,          1.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T21:36:59,2013/08/03T21:36:59,         17.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T21:37:01,2013/08/03T21:37:01,          1.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T21:37:04,2013/08/03T21:37:04,         23.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T21:37:05,2013/08/03T21:37:05,          6.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T21:37:06,2013/08/03T21:37:06,         15.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T21:37:07,2013/08/03T21:37:07,         10.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T21:37:08,2013/08/03T21:37:08,          2.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T21:37:09,2013/08/03T21:37:09,          2.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T21:37:11,2013/08/03T21:37:11,          3.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T21:37:12,2013/08/03T21:37:12,          3.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T21:37:14,2013/08/03T21:37:14,          1.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T21:37:16,2013/08/03T21:37:16,          7.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T21:37:17,2013/08/03T21:37:17,          2.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T21:37:24,2013/08/03T21:37:24,         11.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T21:37:25,2013/08/03T21:37:25,         13.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T21:37:26,2013/08/03T21:37:26,         11.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T21:37:27,2013/08/03T21:37:27,          9.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T21:37:28,2013/08/03T21:37:28,         10.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T21:37:29,2013/08/03T21:37:29,          1.000,
                              10.5.14.2,                              10.5.19.2,2013/08/03T21:37:30,2013/08/03T21:37:30,          1.000,
