                              10.5.14.2,                              10.5.10.2,2013/08/03T17:30:54,2013/08/03T17:30:54,          9.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T17:30:56,2013/08/03T17:30:56,          3.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T17:31:02,2013/08/03T17:31:03,          8.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T17:31:40,2013/08/03T17:31:45,        459.600,
                              10.5.14.2,                              10.5.10.2,2013/08/03T17:31:54,2013/08/03T17:31:55,          7.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T17:32:06,2013/08/03T17:32:08,          3.500,
                              10.5.14.2,                              10.5.10.2,2013/08/03T17:32:12,2013/08/03T17:32:12,          4.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T17:32:21,2013/08/03T17:33:21,          0.200,
                              10.5.14.2,                              10.5.10.2,2013/08/03T17:32:22,2013/08/03T17:32:22,         56.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T17:32:23,2013/08/03T17:32:23,         80.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T17:32:24,2013/08/03T17:32:24,         54.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T17:32:25,2013/08/03T17:32:25,         42.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T17:32:26,2013/08/03T17:32:26,         33.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T17:32:28,2013/08/03T17:32:28,         11.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T17:32:29,2013/08/03T17:32:29,         78.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T17:32:30,2013/08/03T17:32:30,         55.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T17:32:31,2013/08/03T17:32:31,         62.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T17:32:32,2013/08/03T17:32:32,         93.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T17:32:32,2013/08/03T17:32:34,          5.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T17:32:33,2013/08/03T17:32:33,         46.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T17:32:33,2013/08/03T17:32:34,         11.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T17:32:34,2013/08/03T17:32:34,         21.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T17:32:35,2013/08/03T17:32:35,         22.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T17:32:35,2013/08/03T17:32:36,         10.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T17:32:36,2013/08/03T17:32:36,         25.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T17:32:36,2013/08/03T17:32:37,          8.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T17:32:37,2013/08/03T17:32:37,         12.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T17:32:37,2013/08/03T17:32:38,         11.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T17:32:38,2013/08/03T17:32:38,         13.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T17:32:39,2013/08/03T17:32:39,          1.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T17:32:55,2013/08/03T17:32:55,          6.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T17:33:09,2013/08/03T17:33:09,          1.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T17:33:10,2013/08/03T17:33:10,          8.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T17:33:11,2013/08/03T17:33:11,          6.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T17:33:21,2013/08/03T17:33:21,          1.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T17:33:32,2013/08/03T17:33:32,         11.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T17:33:34,2013/08/03T17:33:34,          8.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T17:33:49,2013/08/03T17:33:49,          8.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T17:33:50,2013/08/03T17:33:52,          3.500,
                              10.5.14.2,                              10.5.10.2,2013/08/03T17:33:54,2013/08/03T17:33:54,          7.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T17:34:01,2013/08/03T17:34:01,          7.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T17:34:18,2013/08/03T17:34:18,          1.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T17:34:20,2013/08/03T17:34:20,         10.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T17:34:33,2013/08/03T17:35:03,          0.233,
                              10.5.14.2,                              10.5.10.2,2013/08/03T17:34:45,2013/08/03T17:34:45,         14.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T17:34:54,2013/08/03T17:34:54,         13.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T17:35:10,2013/08/03T17:35:10,         19.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T21:36:39,2013/08/03T21:36:39,          6.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T21:36:40,2013/08/03T21:36:40,         10.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T21:36:40,2013/08/03T21:36:47,          3.286,
                              10.5.14.2,                              10.5.10.2,2013/08/03T21:36:41,2013/08/03T21:36:41,          9.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T21:36:42,2013/08/03T21:36:42,         11.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T21:36:43,2013/08/03T21:36:43,          2.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T21:36:45,2013/08/03T21:36:45,          1.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T21:36:46,2013/08/03T21:36:46,         10.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T21:36:47,2013/08/03T21:36:47,         16.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T21:36:48,2013/08/03T21:36:48,         10.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T21:36:49,2013/08/03T21:36:49,         39.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T21:36:50,2013/08/03T21:36:50,         14.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T21:36:51,2013/08/03T21:36:51,         37.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T21:36:52,2013/08/03T21:36:52,         18.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T21:36:53,2013/08/03T21:36:53,         44.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T21:36:54,2013/08/03T21:36:54,          1.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T21:36:55,2013/08/03T21:36:55,          3.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T21:36:55,2013/08/03T21:36:56,         10.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T21:36:56,2013/08/03T21:36:56,         25.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T21:36:57,2013/08/03T21:36:57,          9.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T21:36:59,2013/08/03T21:36:59,         16.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T21:37:00,2013/08/03T21:37:00,          7.000,
                              10.5.14.2,                              10.5.10.2,2013/08/03T21:37:01,2013/08/03T21:37:01,          1.000,
