                              10.5.14.2,                               10.5.9.2,2013/08/03T17:30:59,2013/08/03T17:30:59,          4.000,
                              10.5.14.2,                               10.5.9.2,2013/08/03T17:31:01,2013/08/03T17:31:01,          4.000,
                              10.5.14.2,                               10.5.9.2,2013/08/03T17:31:03,2013/08/03T17:31:03,         28.000,
                              10.5.14.2,                               10.5.9.2,2013/08/03T17:31:08,2013/08/03T17:31:08,          7.000,
                              10.5.14.2,                               10.5.9.2,2013/08/03T17:31:37,2013/08/03T17:31:37,          8.000,
                              10.5.14.2,                               10.5.9.2,2013/08/03T17:31:43,2013/08/03T17:31:43,          8.000,
                              10.5.14.2,                               10.5.9.2,2013/08/03T17:31:45,2013/08/03T17:31:45,          1.000,
                              10.5.14.2,                               10.5.9.2,2013/08/03T17:32:02,2013/08/03T17:32:02,          1.000,
                              10.5.14.2,                               10.5.9.2,2013/08/03T17:32:10,2013/08/03T17:32:15,        731.000,
                              10.5.14.2,                               10.5.9.2,2013/08/03T17:32:22,2013/08/03T17:32:22,         73.000,
                              10.5.14.2,                               10.5.9.2,2013/08/03T17:32:22,2013/08/03T17:32:23,         11.000,
                              10.5.14.2,                               10.5.9.2,2013/08/03T17:32:23,2013/08/03T17:32:23,         68.000,
                              10.5.14.2,                               10.5.9.2,2013/08/03T17:32:24,2013/08/03T17:32:24,         34.000,
                              10.5.14.2,                               10.5.9.2,2013/08/03T17:32:25,2013/08/03T17:32:25,         13.000,
                              10.5.14.2,                               10.5.9.2,2013/08/03T17:32:26,2013/08/03T17:32:26,         51.000,
                              10.5.14.2,                               10.5.9.2,2013/08/03T17:32:26,2013/08/03T17:32:27,         10.000,
                              10.5.14.2,                               10.5.9.2,2013/08/03T17:32:27,2013/08/03T17:32:27,         25.000,
                              10.5.14.2,                               10.5.9.2,2013/08/03T17:32:28,2013/08/03T17:32:28,         22.000,
                              10.5.14.2,                               10.5.9.2,2013/08/03T17:32:28,2013/08/03T17:32:29,         10.000,
                              10.5.14.2,                               10.5.9.2,2013/08/03T17:32:29,2013/08/03T17:32:29,         23.000,
                              10.5.14.2,                               10.5.9.2,2013/08/03T17:32:29,2013/08/03T17:32:30,         10.000,
                              10.5.14.2,                               10.5.9.2,2013/08/03T17:32:30,2013/08/03T17:32:30,         71.000,
                              10.5.14.2,                               10.5.9.2,2013/08/03T17:32:31,2013/08/03T17:32:31,         47.000,
                              10.5.14.2,                               10.5.9.2,2013/08/03T17:32:31,2013/08/03T17:33:31,          0.200,
                              10.5.14.2,                               10.5.9.2,2013/08/03T17:32:32,2013/08/03T17:32:32,         31.000,
                              10.5.14.2,                               10.5.9.2,2013/08/03T17:32:33,2013/08/03T17:32:33,         23.000,
                              10.5.14.2,                               10.5.9.2,2013/08/03T17:32:33,2013/08/03T17:32:34,          9.000,
                              10.5.14.2,                               10.5.9.2,2013/08/03T17:32:34,2013/08/03T17:32:34,         34.000,
                              10.5.14.2,                               10.5.9.2,2013/08/03T17:32:34,2013/08/03T17:32:35,         10.500,
                              10.5.14.2,                               10.5.9.2,2013/08/03T17:32:35,2013/08/03T17:32:35,         13.000,
                              10.5.14.2,                               10.5.9.2,2013/08/03T17:32:36,2013/08/03T17:32:36,         12.000,
                              10.5.14.2,                               10.5.9.2,2013/08/03T17:32:37,2013/08/03T17:32:37,         13.000,
                              10.5.14.2,                               10.5.9.2,2013/08/03T17:32:37,2013/08/03T17:32:38,         11.000,
                              10.5.14.2,                               10.5.9.2,2013/08/03T17:32:38,2013/08/03T17:32:38,         10.000,
                              10.5.14.2,                               10.5.9.2,2013/08/03T17:32:41,2013/08/03T17:33:41,          0.200,
