                               10.5.7.2,                               10.5.5.2,2013/08/03T23:26:40,2013/08/03T23:26:40,         43.000,
                               10.5.7.2,                               10.5.5.2,2013/08/03T23:26:44,2013/08/03T23:26:44,         20.000,
                               10.5.7.2,                               10.5.5.2,2013/08/03T23:26:45,2013/08/03T23:26:45,         41.000,
                               10.5.7.2,                               10.5.5.2,2013/08/03T23:26:46,2013/08/03T23:26:46,         25.000,
                               10.5.7.2,                               10.5.5.2,2013/08/03T23:26:48,2013/08/03T23:26:48,          6.000,
                               10.5.7.2,                               10.5.5.2,2013/08/03T23:26:50,2013/08/03T23:26:50,         57.000,
                               10.5.7.2,                               10.5.5.2,2013/08/03T23:26:51,2013/08/03T23:26:51,        100.000,
                               10.5.7.2,                               10.5.5.2,2013/08/03T23:26:57,2013/08/03T23:26:57,         88.000,
                               10.5.7.2,                               10.5.5.2,2013/08/03T23:27:00,2013/08/03T23:27:00,         41.000,
                               10.5.7.2,                               10.5.5.2,2013/08/03T23:27:01,2013/08/03T23:27:01,         58.000,
                               10.5.7.2,                               10.5.5.2,2013/08/03T23:27:09,2013/08/03T23:27:09,          5.000,
                               10.5.7.2,                               10.5.5.2,2013/08/03T23:27:13,2013/08/03T23:27:13,         83.000,
                               10.5.7.2,                               10.5.5.2,2013/08/03T23:27:15,2013/08/03T23:27:15,         55.000,
                               10.5.7.2,                               10.5.5.2,2013/08/03T23:27:17,2013/08/03T23:27:17,         31.000,
                               10.5.7.2,                               10.5.5.2,2013/08/03T23:27:22,2013/08/03T23:27:22,         36.000,
                               10.5.7.2,                               10.5.5.2,2013/08/03T23:27:27,2013/08/03T23:27:27,          7.000,
                               10.5.7.2,                               10.5.5.2,2013/08/03T23:27:29,2013/08/03T23:27:29,        102.000,
                               10.5.7.2,                               10.5.5.2,2013/08/03T23:27:29,2013/08/03T23:27:34,          1.400,
                               10.5.7.2,                               10.5.5.2,2013/08/03T23:27:30,2013/08/03T23:27:30,         36.000,
                               10.5.7.2,                               10.5.5.2,2013/08/03T23:27:33,2013/08/03T23:27:33,          4.000,
                               10.5.7.2,                               10.5.5.2,2013/08/03T23:27:34,2013/08/03T23:27:34,          1.000,
                               10.5.7.2,                               10.5.5.2,2013/08/03T23:27:35,2013/08/03T23:27:36,         42.000,
                               10.5.7.2,                               10.5.5.2,2013/08/03T23:27:36,2013/08/03T23:27:42,          1.167,
                               10.5.7.2,                               10.5.5.2,2013/08/03T23:27:38,2013/08/03T23:27:38,         28.000,
                               10.5.7.2,                               10.5.5.2,2013/08/03T23:27:39,2013/08/03T23:27:39,         16.000,
                               10.5.7.2,                               10.5.5.2,2013/08/03T23:27:40,2013/08/03T23:27:40,         42.000,
                               10.5.7.2,                               10.5.5.2,2013/08/03T23:27:40,2013/08/03T23:27:41,         16.000,
                               10.5.7.2,                               10.5.5.2,2013/08/03T23:27:41,2013/08/03T23:27:41,          1.000,
                               10.5.7.2,                               10.5.5.2,2013/08/03T23:27:43,2013/08/03T23:27:43,         43.000,
                               10.5.7.2,                               10.5.5.2,2013/08/03T23:27:47,2013/08/03T23:27:47,         44.000,
                               10.5.7.2,                               10.5.5.2,2013/08/03T23:27:49,2013/08/03T23:27:49,         45.000,
                               10.5.7.2,                               10.5.5.2,2013/08/03T23:27:58,2013/08/03T23:27:58,        139.000,
                               10.5.7.2,                               10.5.5.2,2013/08/03T23:28:01,2013/08/03T23:28:01,         43.000,
                               10.5.7.2,                               10.5.5.2,2013/08/03T23:28:03,2013/08/03T23:28:03,         42.000,
