                              10.5.12.2,                               10.5.5.2,2013/08/03T22:42:01,2013/08/03T22:42:17,          3.000,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:42:02,2013/08/03T22:42:02,          2.000,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:42:03,2013/08/03T22:42:03,          1.000,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:42:04,2013/08/03T22:42:05,          2.000,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:42:04,2013/08/03T22:42:16,          0.417,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:42:05,2013/08/03T22:42:05,         46.000,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:42:05,2013/08/03T22:42:19,          2.929,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:42:06,2013/08/03T22:42:19,          3.769,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:42:12,2013/08/03T22:42:12,          1.000,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:42:12,2013/08/03T22:42:25,          2.923,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:42:14,2013/08/03T22:42:29,          3.333,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:42:17,2013/08/03T22:42:18,          3.000,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:42:17,2013/08/03T22:42:19,         23.500,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:42:17,2013/08/03T22:42:20,          1.000,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:42:17,2013/08/03T22:42:31,          0.357,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:42:18,2013/08/03T22:42:23,         10.000,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:42:18,2013/08/03T22:42:29,          4.364,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:42:20,2013/08/03T22:42:24,         11.750,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:42:24,2013/08/03T22:42:28,         11.750,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:42:24,2013/08/03T22:42:39,          3.333,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:42:27,2013/08/03T22:42:43,          3.125,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:42:27,2013/08/03T22:43:13,          1.065,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:42:29,2013/08/03T22:42:46,          2.824,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:42:30,2013/08/03T22:42:47,          1.765,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:42:31,2013/08/03T22:42:33,          1.500,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:42:31,2013/08/03T22:42:47,          1.531,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:42:35,2013/08/03T22:42:39,          2.750,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:42:36,2013/08/03T22:42:39,          1.000,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:42:39,2013/08/03T22:42:39,          1.000,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:42:40,2013/08/03T22:42:42,          1.500,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:42:42,2013/08/03T22:43:00,          0.222,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:42:43,2013/08/03T22:42:45,          1.000,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:42:47,2013/08/03T22:43:03,          3.000,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:42:55,2013/08/03T22:42:58,          1.000,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:42:58,2013/08/03T22:43:00,          1.000,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:42:58,2013/08/03T22:43:04,          0.500,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:43:00,2013/08/03T22:43:03,          1.000,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:43:00,2013/08/03T22:43:11,          2.545,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:43:01,2013/08/03T22:43:05,          0.750,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:43:01,2013/08/03T22:43:14,          3.308,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:43:03,2013/08/03T22:43:22,          0.211,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:43:04,2013/08/03T22:43:04,          1.000,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:43:05,2013/08/03T22:43:07,          1.500,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:43:05,2013/08/03T22:43:08,         13.667,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:43:06,2013/08/03T22:43:22,          0.125,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:43:07,2013/08/03T22:43:23,          2.750,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:43:11,2013/08/03T22:43:13,          1.000,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:43:12,2013/08/03T22:43:17,          2.200,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:43:12,2013/08/03T22:43:29,          1.353,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:43:13,2013/08/03T22:43:13,          1.000,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:43:15,2013/08/03T22:43:21,          0.333,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:43:18,2013/08/03T22:43:19,          9.000,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:43:19,2013/08/03T22:43:20,          4.000,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:43:21,2013/08/03T22:43:35,          3.500,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:43:26,2013/08/03T22:43:27,          2.000,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:43:27,2013/08/03T22:43:27,          1.000,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:43:28,2013/08/03T22:43:39,          4.545,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:43:35,2013/08/03T22:43:37,          1.500,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:43:35,2013/08/03T22:43:49,          1.857,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:43:36,2013/08/03T22:43:48,          3.667,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:43:36,2013/08/03T22:43:50,          3.143,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:43:37,2013/08/03T22:43:38,          2.000,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:43:45,2013/08/03T22:43:45,          1.000,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:43:46,2013/08/03T22:43:46,          2.000,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:43:46,2013/08/03T22:43:49,          0.333,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:43:47,2013/08/03T22:44:13,          0.346,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:44:10,2013/08/03T22:44:13,          9.333,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:44:12,2013/08/03T22:44:12,          3.000,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:44:12,2013/08/03T22:44:18,          8.333,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:44:13,2013/08/03T22:44:28,          0.133,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:44:14,2013/08/03T22:44:16,         18.000,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:44:14,2013/08/03T22:44:18,         13.250,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:44:14,2013/08/03T22:44:19,          8.600,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:44:15,2013/08/03T22:44:17,         17.000,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:44:15,2013/08/03T22:44:27,          4.250,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:44:17,2013/08/03T22:44:17,          1.000,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:44:19,2013/08/03T22:44:30,          1.273,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:44:24,2013/08/03T22:44:26,          2.500,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:44:25,2013/08/03T22:44:28,          1.333,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:44:27,2013/08/03T22:44:38,          2.182,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:44:28,2013/08/03T22:44:28,          5.000,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:44:29,2013/08/03T22:44:30,          9.000,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:44:37,2013/08/03T22:44:48,          4.182,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:44:37,2013/08/03T22:44:53,          3.313,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:44:38,2013/08/03T22:44:48,          5.400,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:44:42,2013/08/03T22:44:42,          1.000,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:44:42,2013/08/03T22:44:45,          2.667,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:44:42,2013/08/03T22:44:47,          9.800,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:44:43,2013/08/03T22:44:45,          1.500,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:44:44,2013/08/03T22:44:44,          3.000,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:44:47,2013/08/03T22:44:49,         23.000,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:44:50,2013/08/03T22:44:52,          1.500,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:44:50,2013/08/03T22:44:59,          5.778,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:44:53,2013/08/03T22:45:04,          4.455,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:44:54,2013/08/03T22:44:54,          1.000,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:44:58,2013/08/03T22:45:05,          1.000,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:45:01,2013/08/03T22:45:13,          2.500,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:45:02,2013/08/03T22:45:13,          2.545,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:45:08,2013/08/03T22:45:21,          3.231,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:45:09,2013/08/03T22:45:13,          2.250,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:45:10,2013/08/03T22:45:19,          5.222,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:45:11,2013/08/03T22:45:24,          3.385,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:45:11,2013/08/03T22:45:25,          3.357,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:45:13,2013/08/03T22:45:13,          1.000,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:45:14,2013/08/03T22:45:20,          5.833,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:45:15,2013/08/03T22:45:21,          3.000,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:45:16,2013/08/03T22:45:25,          2.667,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:45:20,2013/08/03T22:45:21,          3.000,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:45:20,2013/08/03T22:45:25,          0.800,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:45:22,2013/08/03T22:45:22,          1.000,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:45:23,2013/08/03T22:45:23,         10.000,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:45:25,2013/08/03T22:45:25,          1.000,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:45:44,2013/08/03T22:45:46,         20.000,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:45:45,2013/08/03T22:45:45,          3.000,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:45:45,2013/08/03T22:45:46,         45.000,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:45:49,2013/08/03T22:45:49,          2.000,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:46:07,2013/08/03T22:46:10,          1.333,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:46:08,2013/08/03T22:46:18,          0.200,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:46:10,2013/08/03T22:46:10,          2.000,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:46:10,2013/08/03T22:46:11,          4.000,
                              10.5.12.2,                               10.5.5.2,2013/08/03T22:46:12,2013/08/03T22:46:12,          3.000,
