                               10.5.1.2,                               10.5.4.2,2013/08/04T17:24:10,2013/08/04T17:24:15,         13.000,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:24:11,2013/08/04T17:24:11,          6.000,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:24:11,2013/08/04T17:24:13,          1.500,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:24:11,2013/08/04T17:24:33,          6.227,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:24:11,2013/08/04T17:24:34,          4.232,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:24:12,2013/08/04T17:24:28,          0.375,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:24:12,2013/08/04T17:24:40,          3.000,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:24:13,2013/08/04T17:24:13,          8.000,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:24:13,2013/08/04T17:24:14,         44.000,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:24:14,2013/08/04T17:24:14,         14.000,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:24:14,2013/08/04T17:24:15,         44.000,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:24:14,2013/08/04T17:24:31,          0.265,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:24:15,2013/08/04T17:24:15,          2.000,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:24:15,2013/08/04T17:24:31,          7.063,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:24:18,2013/08/04T17:24:18,          8.000,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:24:22,2013/08/04T17:24:26,         11.500,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:24:25,2013/08/04T17:24:38,          0.308,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:24:26,2013/08/04T17:24:26,          2.000,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:24:26,2013/08/04T17:24:38,          0.250,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:24:27,2013/08/04T17:24:27,          6.000,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:24:27,2013/08/04T17:24:30,         15.333,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:24:27,2013/08/04T17:24:34,          9.571,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:24:29,2013/08/04T17:24:34,         31.200,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:24:30,2013/08/04T17:24:30,          1.000,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:24:31,2013/08/04T17:24:31,         10.000,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:24:31,2013/08/04T17:24:39,          7.875,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:24:32,2013/08/04T17:25:02,          3.700,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:24:34,2013/08/04T17:24:39,         15.400,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:24:34,2013/08/04T17:24:40,         10.500,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:24:34,2013/08/04T17:24:50,          0.250,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:24:37,2013/08/04T17:24:38,          4.000,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:24:38,2013/08/04T17:24:38,          2.000,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:24:38,2013/08/04T17:24:39,         26.500,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:24:47,2013/08/04T17:24:54,          5.286,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:24:50,2013/08/04T17:24:50,          1.000,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:24:50,2013/08/04T17:24:51,          3.000,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:24:51,2013/08/04T17:24:51,         14.000,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:24:51,2013/08/04T17:25:09,          0.222,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:24:52,2013/08/04T17:25:02,          4.200,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:24:53,2013/08/04T17:24:53,          1.000,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:24:54,2013/08/04T17:25:02,          5.875,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:24:54,2013/08/04T17:25:09,          0.200,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:24:58,2013/08/04T17:25:18,          4.700,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:25:00,2013/08/04T17:25:17,          0.235,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:25:01,2013/08/04T17:25:06,          1.400,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:25:01,2013/08/04T17:25:08,          4.857,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:25:01,2013/08/04T17:25:16,          0.200,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:25:02,2013/08/04T17:25:02,          2.000,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:25:03,2013/08/04T17:25:07,         11.500,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:25:06,2013/08/04T17:25:06,          2.000,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:25:06,2013/08/04T17:25:10,         14.250,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:25:07,2013/08/04T17:25:07,          2.000,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:25:09,2013/08/04T17:25:09,          1.000,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:25:10,2013/08/04T17:25:40,          4.367,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:25:14,2013/08/04T17:25:18,          0.500,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:25:15,2013/08/04T17:25:21,          2.333,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:25:15,2013/08/04T17:25:25,          0.300,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:25:16,2013/08/04T17:25:16,          1.000,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:25:16,2013/08/04T17:25:19,         14.667,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:25:16,2013/08/04T17:25:27,          0.273,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:25:18,2013/08/04T17:25:18,          1.000,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:25:18,2013/08/04T17:25:24,         17.167,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:25:18,2013/08/04T17:25:25,         16.143,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:25:19,2013/08/04T17:25:19,         14.000,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:25:21,2013/08/04T17:25:21,          1.000,
                               10.5.1.2,                               10.5.4.2,2013/08/04T17:25:21,2013/08/04T17:25:26,          9.200,
