                              10.5.17.2,                               10.5.8.2,2013/08/04T19:54:14,2013/08/04T19:56:11,          4.944,
                              10.5.17.2,                               10.5.8.2,2013/08/04T19:54:17,2013/08/04T19:54:18,         11.000,
                              10.5.17.2,                               10.5.8.2,2013/08/04T19:54:18,2013/08/04T19:54:18,          1.000,
                              10.5.17.2,                               10.5.8.2,2013/08/04T19:54:18,2013/08/04T19:55:59,          1.119,
                              10.5.17.2,                               10.5.8.2,2013/08/04T19:54:21,2013/08/04T19:54:24,          2.000,
                              10.5.17.2,                               10.5.8.2,2013/08/04T19:54:22,2013/08/04T19:54:23,         10.000,
                              10.5.17.2,                               10.5.8.2,2013/08/04T19:54:22,2013/08/04T19:55:12,          0.460,
                              10.5.17.2,                               10.5.8.2,2013/08/04T19:54:22,2013/08/04T19:56:11,          7.514,
                              10.5.17.2,                               10.5.8.2,2013/08/04T19:54:23,2013/08/04T19:54:23,          8.000,
                              10.5.17.2,                               10.5.8.2,2013/08/04T19:54:24,2013/08/04T19:54:24,          4.000,
                              10.5.17.2,                               10.5.8.2,2013/08/04T19:54:24,2013/08/04T19:54:25,         11.000,
                              10.5.17.2,                               10.5.8.2,2013/08/04T19:54:25,2013/08/04T19:54:25,          9.000,
                              10.5.17.2,                               10.5.8.2,2013/08/04T19:54:26,2013/08/04T19:54:28,          5.000,
                              10.5.17.2,                               10.5.8.2,2013/08/04T19:54:28,2013/08/04T19:54:28,          1.000,
                              10.5.17.2,                               10.5.8.2,2013/08/04T19:54:28,2013/08/04T19:54:38,          0.600,
                              10.5.17.2,                               10.5.8.2,2013/08/04T19:54:28,2013/08/04T19:55:24,          0.375,
                              10.5.17.2,                               10.5.8.2,2013/08/04T19:54:28,2013/08/04T19:55:27,          0.356,
                              10.5.17.2,                               10.5.8.2,2013/08/04T19:54:29,2013/08/04T19:54:30,         11.000,
                              10.5.17.2,                               10.5.8.2,2013/08/04T19:54:29,2013/08/04T19:54:39,          0.600,
                              10.5.17.2,                               10.5.8.2,2013/08/04T19:54:29,2013/08/04T19:55:26,          0.386,
                              10.5.17.2,                               10.5.8.2,2013/08/04T19:54:30,2013/08/04T19:54:30,         11.000,
                              10.5.17.2,                               10.5.8.2,2013/08/04T19:54:30,2013/08/04T19:54:33,          3.667,
                              10.5.17.2,                               10.5.8.2,2013/08/04T19:54:31,2013/08/04T19:54:42,          0.818,
                              10.5.17.2,                               10.5.8.2,2013/08/04T19:54:31,2013/08/04T19:55:32,          0.344,
                              10.5.17.2,                               10.5.8.2,2013/08/04T19:54:32,2013/08/04T19:54:32,          1.000,
                              10.5.17.2,                               10.5.8.2,2013/08/04T19:54:33,2013/08/04T19:55:02,          0.483,
                              10.5.17.2,                               10.5.8.2,2013/08/04T19:54:34,2013/08/04T19:55:28,          0.389,
                              10.5.17.2,                               10.5.8.2,2013/08/04T19:54:35,2013/08/04T19:54:39,          2.750,
                              10.5.17.2,                               10.5.8.2,2013/08/04T19:54:37,2013/08/04T19:54:47,          0.600,
                              10.5.17.2,                               10.5.8.2,2013/08/04T19:54:38,2013/08/04T19:54:48,          0.600,
                              10.5.17.2,                               10.5.8.2,2013/08/04T19:54:38,2013/08/04T19:55:39,          0.361,
                              10.5.17.2,                               10.5.8.2,2013/08/04T19:54:39,2013/08/04T19:54:39,          1.000,
                              10.5.17.2,                               10.5.8.2,2013/08/04T19:54:39,2013/08/04T19:54:49,          0.600,
                              10.5.17.2,                               10.5.8.2,2013/08/04T19:54:40,2013/08/04T19:55:40,          0.350,
