                               10.5.9.2,                               10.5.2.2,2013/08/03T23:32:20,2013/08/03T23:32:20,          5.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:32:22,2013/08/03T23:32:22,          5.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:32:23,2013/08/03T23:32:23,          5.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:32:24,2013/08/03T23:32:24,          5.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:32:27,2013/08/03T23:32:27,          1.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:32:28,2013/08/03T23:32:28,          4.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:32:32,2013/08/03T23:32:32,          8.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:32:33,2013/08/03T23:32:33,          5.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:32:36,2013/08/03T23:32:36,         22.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:32:41,2013/08/03T23:32:42,          3.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:32:42,2013/08/03T23:32:42,          2.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:32:44,2013/08/03T23:32:44,          4.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:32:45,2013/08/03T23:32:45,         11.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:32:46,2013/08/03T23:32:46,          5.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:32:49,2013/08/03T23:32:49,         10.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:32:50,2013/08/03T23:32:51,          3.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:32:51,2013/08/03T23:32:51,          2.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:32:58,2013/08/03T23:32:58,          5.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:33:02,2013/08/03T23:33:02,          1.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:33:02,2013/08/03T23:33:03,          3.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:33:03,2013/08/03T23:33:03,         11.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:33:08,2013/08/03T23:33:08,          5.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:33:09,2013/08/03T23:33:09,          7.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:33:10,2013/08/03T23:33:10,          5.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:33:11,2013/08/03T23:33:11,          5.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:33:14,2013/08/03T23:33:14,          5.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:33:14,2013/08/03T23:33:15,         14.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:33:14,2013/08/03T23:33:20,          1.167,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:33:15,2013/08/03T23:33:15,          1.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:33:16,2013/08/03T23:33:17,          3.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:33:16,2013/08/03T23:33:18,          4.500,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:33:17,2013/08/03T23:33:17,          9.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:33:18,2013/08/03T23:33:18,          5.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:33:20,2013/08/03T23:33:20,          2.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:33:21,2013/08/03T23:37:00,          3.329,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:33:21,2013/08/03T23:37:13,         15.496,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:33:21,2013/08/03T23:37:16,          4.528,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:33:21,2013/08/03T23:37:17,         14.962,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:33:22,2013/08/03T23:33:22,          4.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:33:24,2013/08/03T23:33:24,          8.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:33:28,2013/08/03T23:33:28,          4.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:33:30,2013/08/03T23:33:30,          3.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:33:31,2013/08/03T23:33:31,          3.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:33:32,2013/08/03T23:33:33,         15.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:33:33,2013/08/03T23:33:33,          1.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:33:34,2013/08/03T23:33:35,          3.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:33:35,2013/08/03T23:33:35,          5.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:33:36,2013/08/03T23:33:36,          4.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:33:42,2013/08/03T23:33:42,          8.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:33:42,2013/08/03T23:33:43,         12.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:33:43,2013/08/03T23:33:43,          1.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:33:45,2013/08/03T23:33:46,          2.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:33:45,2013/08/03T23:37:07,          3.579,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:33:45,2013/08/03T23:37:08,         13.113,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:33:45,2013/08/03T23:37:17,          3.080,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:33:47,2013/08/03T23:33:47,         20.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:33:49,2013/08/03T23:33:50,         15.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:33:50,2013/08/03T23:33:50,          1.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:33:52,2013/08/03T23:33:53,          4.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:33:53,2013/08/03T23:33:53,          4.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:33:53,2013/08/03T23:33:59,          1.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:33:54,2013/08/03T23:33:54,          5.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:33:55,2013/08/03T23:33:55,          3.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:33:56,2013/08/03T23:33:56,         13.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:33:59,2013/08/03T23:34:05,          1.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:34:01,2013/08/03T23:34:01,          2.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:34:03,2013/08/03T23:34:09,          1.167,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:34:10,2013/08/03T23:34:10,         16.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:34:12,2013/08/03T23:34:14,          2.500,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:34:12,2013/08/03T23:34:18,          1.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:34:14,2013/08/03T23:34:15,          2.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:34:15,2013/08/03T23:34:16,         55.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:34:16,2013/08/03T23:34:17,          3.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:34:17,2013/08/03T23:34:17,          2.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:34:21,2013/08/03T23:34:22,          3.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:34:22,2013/08/03T23:34:22,          9.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:34:24,2013/08/03T23:34:24,          5.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:34:26,2013/08/03T23:34:26,          4.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:34:28,2013/08/03T23:34:28,          5.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:34:29,2013/08/03T23:34:30,          7.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:34:29,2013/08/03T23:34:35,          1.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:34:30,2013/08/03T23:34:30,          9.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:34:30,2013/08/03T23:34:36,          1.167,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:34:32,2013/08/03T23:34:32,          1.000,
                               10.5.9.2,                               10.5.2.2,2013/08/03T23:34:34,2013/08/03T23:34:34,          6.000,
