                              10.5.16.2,                               10.5.7.2,2013/08/04T17:14:11,2013/08/04T17:14:11,         38.000,
                              10.5.16.2,                               10.5.7.2,2013/08/04T17:14:11,2013/08/04T17:14:21,         18.700,
                              10.5.16.2,                               10.5.7.2,2013/08/04T17:14:11,2013/08/04T17:14:22,          8.955,
                              10.5.16.2,                               10.5.7.2,2013/08/04T17:14:11,2013/08/04T17:14:27,         18.938,
                              10.5.16.2,                               10.5.7.2,2013/08/04T17:14:11,2013/08/04T17:14:29,         14.222,
                              10.5.16.2,                               10.5.7.2,2013/08/04T17:14:11,2013/08/04T17:14:33,         18.273,
                              10.5.16.2,                               10.5.7.2,2013/08/04T17:14:12,2013/08/04T17:14:21,         20.111,
                              10.5.16.2,                               10.5.7.2,2013/08/04T17:14:14,2013/08/04T17:14:44,          5.233,
                              10.5.16.2,                               10.5.7.2,2013/08/04T17:14:16,2013/08/04T17:14:16,          8.000,
                              10.5.16.2,                               10.5.7.2,2013/08/04T17:14:16,2013/08/04T17:14:23,          0.857,
                              10.5.16.2,                               10.5.7.2,2013/08/04T17:14:16,2013/08/04T17:14:31,         20.333,
                              10.5.16.2,                               10.5.7.2,2013/08/04T17:14:16,2013/08/04T17:14:52,          0.250,
                              10.5.16.2,                               10.5.7.2,2013/08/04T17:14:17,2013/08/04T17:14:19,         23.000,
                              10.5.16.2,                               10.5.7.2,2013/08/04T17:14:19,2013/08/04T17:14:23,         12.000,
                              10.5.16.2,                               10.5.7.2,2013/08/04T17:14:20,2013/08/04T17:14:50,         10.767,
                              10.5.16.2,                               10.5.7.2,2013/08/04T17:14:21,2013/08/04T17:14:25,         11.250,
                              10.5.16.2,                               10.5.7.2,2013/08/04T17:14:22,2013/08/04T17:14:22,         12.000,
                              10.5.16.2,                               10.5.7.2,2013/08/04T17:14:23,2013/08/04T17:14:23,          1.000,
                              10.5.16.2,                               10.5.7.2,2013/08/04T17:14:23,2013/08/04T17:14:53,         14.900,
                              10.5.16.2,                               10.5.7.2,2013/08/04T17:14:24,2013/08/04T17:14:29,          9.400,
                              10.5.16.2,                               10.5.7.2,2013/08/04T17:14:24,2013/08/04T17:14:54,         11.617,
                              10.5.16.2,                               10.5.7.2,2013/08/04T17:14:25,2013/08/04T17:14:25,          1.000,
                              10.5.16.2,                               10.5.7.2,2013/08/04T17:14:26,2013/08/04T17:14:32,          6.333,
                              10.5.16.2,                               10.5.7.2,2013/08/04T17:14:27,2013/08/04T17:14:57,         10.178,
                              10.5.16.2,                               10.5.7.2,2013/08/04T17:14:28,2013/08/04T17:14:58,         12.700,
                              10.5.16.2,                               10.5.7.2,2013/08/04T17:14:28,2013/08/04T17:14:59,          8.774,
                              10.5.16.2,                               10.5.7.2,2013/08/04T17:14:28,2013/08/04T17:15:05,          2.784,
                              10.5.16.2,                               10.5.7.2,2013/08/04T17:14:31,2013/08/04T17:15:01,         10.067,
                              10.5.16.2,                               10.5.7.2,2013/08/04T17:14:32,2013/08/04T17:14:32,          1.000,
                              10.5.16.2,                               10.5.7.2,2013/08/04T17:14:32,2013/08/04T17:14:46,          0.286,
                              10.5.16.2,                               10.5.7.2,2013/08/04T17:14:32,2013/08/04T17:15:02,         10.900,
