                              10.5.18.2,                              10.5.19.2,2013/08/04T19:49:14,2013/08/04T19:49:21,         47.286,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:49:14,2013/08/04T19:49:23,          0.556,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:49:14,2013/08/04T19:49:35,         10.048,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:49:16,2013/08/04T19:49:16,          3.000,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:49:19,2013/08/04T19:49:35,         43.813,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:49:20,2013/08/04T19:49:21,         77.000,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:49:20,2013/08/04T19:49:29,          2.556,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:49:21,2013/08/04T19:49:21,          7.000,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:49:23,2013/08/04T19:49:23,          2.000,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:49:23,2013/08/04T19:49:52,          0.793,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:49:24,2013/08/04T19:49:24,          7.000,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:49:28,2013/08/04T19:49:38,         30.600,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:49:31,2013/08/04T19:49:31,          5.000,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:49:32,2013/08/04T19:49:33,          5.000,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:49:37,2013/08/04T19:49:47,         53.400,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:49:39,2013/08/04T19:49:47,          2.750,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:49:43,2013/08/04T19:49:54,         40.727,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:49:44,2013/08/04T19:49:54,         51.200,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:49:47,2013/08/04T19:49:47,          2.000,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:49:50,2013/08/04T19:49:50,          4.000,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:49:53,2013/08/04T19:49:54,          8.000,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:49:53,2013/08/04T19:50:00,          2.857,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:49:56,2013/08/04T19:50:07,          1.909,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:50:02,2013/08/04T19:50:07,          5.000,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:50:04,2013/08/04T19:50:05,          4.000,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:50:05,2013/08/04T19:50:15,         27.400,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:50:07,2013/08/04T19:50:07,          2.000,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:50:10,2013/08/04T19:50:18,          2.000,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:50:10,2013/08/04T19:50:20,         59.900,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:50:13,2013/08/04T19:50:23,          0.600,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:50:18,2013/08/04T19:50:18,          1.000,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:50:18,2013/08/04T19:50:43,          0.760,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:50:20,2013/08/04T19:50:20,          7.000,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:50:20,2013/08/04T19:50:21,         11.000,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:50:21,2013/08/04T19:50:21,          1.000,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:50:28,2013/08/04T19:50:28,          3.000,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:50:28,2013/08/04T19:50:59,          0.226,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:50:30,2013/08/04T19:50:30,          6.000,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:50:31,2013/08/04T19:50:39,          2.250,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:50:34,2013/08/04T19:50:44,          0.600,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:50:35,2013/08/04T19:50:35,         12.000,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:50:36,2013/08/04T19:50:37,          9.000,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:50:39,2013/08/04T19:50:39,          2.000,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:50:39,2013/08/04T19:50:54,          1.467,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:50:41,2013/08/04T19:50:41,          5.000,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:50:43,2013/08/04T19:50:43,          2.000,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:50:43,2013/08/04T19:50:45,          5.000,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:50:44,2013/08/04T19:50:45,         10.000,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:50:44,2013/08/04T19:50:46,          5.000,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:50:45,2013/08/04T19:50:45,         13.000,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:50:47,2013/08/04T19:50:48,         11.000,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:50:49,2013/08/04T19:50:50,          9.000,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:50:50,2013/08/04T19:50:59,          2.333,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:50:54,2013/08/04T19:50:54,         13.000,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:50:56,2013/08/04T19:51:07,          0.636,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:50:58,2013/08/04T19:50:59,          9.000,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:50:59,2013/08/04T19:50:59,         11.000,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:50:59,2013/08/04T19:51:09,          0.600,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:50:59,2013/08/04T19:51:27,         26.643,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:50:59,2013/08/04T19:51:44,         16.422,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:51:00,2013/08/04T19:51:00,          9.000,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:51:00,2013/08/04T19:52:00,          9.483,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:51:04,2013/08/04T19:51:11,          4.429,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:51:05,2013/08/04T19:51:12,          1.429,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:51:06,2013/08/04T19:51:06,         11.000,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:51:09,2013/08/04T19:51:18,          2.444,
                              10.5.18.2,                              10.5.19.2,2013/08/04T19:51:10,2013/08/04T19:51:16,          4.000,
