                              10.5.18.2,                               10.5.4.2,2013/08/04T19:49:14,2013/08/04T19:49:23,         32.111,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:49:15,2013/08/04T19:49:17,         44.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:49:15,2013/08/04T19:49:32,          1.176,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:49:15,2013/08/04T19:50:01,          0.174,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:49:17,2013/08/04T19:49:17,          2.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:49:20,2013/08/04T19:49:21,         15.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:49:23,2013/08/04T19:49:33,         31.300,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:49:29,2013/08/04T19:49:42,          1.385,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:49:30,2013/08/04T19:49:40,         38.300,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:49:32,2013/08/04T19:49:32,          2.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:49:33,2013/08/04T19:49:33,          5.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:49:35,2013/08/04T19:49:45,         22.400,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:49:35,2013/08/04T19:50:00,          0.800,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:49:37,2013/08/04T19:49:37,          1.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:49:42,2013/08/04T19:49:42,          2.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:49:42,2013/08/04T19:49:55,          1.615,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:49:42,2013/08/04T19:49:59,          1.176,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:49:44,2013/08/04T19:50:00,          1.313,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:49:47,2013/08/04T19:49:57,         37.200,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:49:47,2013/08/04T19:50:17,          1.400,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:49:48,2013/08/04T19:49:58,          6.700,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:49:48,2013/08/04T19:50:00,          1.583,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:49:49,2013/08/04T19:49:50,          6.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:49:50,2013/08/04T19:49:50,          1.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:49:55,2013/08/04T19:49:55,          2.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:49:57,2013/08/04T19:50:04,          3.143,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:49:58,2013/08/04T19:50:09,          9.364,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:49:58,2013/08/04T19:50:20,          0.864,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:49:59,2013/08/04T19:49:59,          2.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:50:03,2013/08/04T19:50:33,         25.567,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:50:04,2013/08/04T19:50:04,          1.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:50:09,2013/08/04T19:50:19,         42.200,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:50:10,2013/08/04T19:50:21,          1.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:50:12,2013/08/04T19:50:19,          3.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:50:15,2013/08/04T19:50:25,          1.400,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:50:19,2013/08/04T19:50:19,         11.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:50:20,2013/08/04T19:50:20,          2.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:50:21,2013/08/04T19:50:21,          5.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:50:25,2013/08/04T19:50:25,          1.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:50:28,2013/08/04T19:50:36,          2.625,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:50:29,2013/08/04T19:50:33,          2.250,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:50:29,2013/08/04T19:50:39,          0.600,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:50:31,2013/08/04T19:50:32,         11.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:50:32,2013/08/04T19:50:32,          1.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:50:32,2013/08/04T19:50:33,          7.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:50:33,2013/08/04T19:50:34,         10.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:50:34,2013/08/04T19:50:34,          1.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:50:36,2013/08/04T19:50:36,          2.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:50:36,2013/08/04T19:50:37,          8.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:50:36,2013/08/04T19:50:45,          2.333,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:50:36,2013/08/04T19:50:59,         23.174,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:50:37,2013/08/04T19:50:38,          9.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:50:37,2013/08/04T19:50:43,          1.167,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:50:37,2013/08/04T19:50:48,          0.545,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:50:38,2013/08/04T19:50:38,         12.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:50:38,2013/08/04T19:50:59,          1.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:50:41,2013/08/04T19:50:43,         91.500,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:50:41,2013/08/04T19:50:44,          7.333,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:50:43,2013/08/04T19:50:53,          0.600,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:50:45,2013/08/04T19:50:45,          2.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:50:46,2013/08/04T19:50:47,          7.500,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:50:47,2013/08/04T19:50:47,          1.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:50:48,2013/08/04T19:50:50,          4.500,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:50:50,2013/08/04T19:50:50,          1.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:50:52,2013/08/04T19:50:52,         11.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:50:52,2013/08/04T19:50:53,         10.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:50:53,2013/08/04T19:50:53,          1.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:50:53,2013/08/04T19:50:59,          1.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:50:54,2013/08/04T19:50:58,          2.500,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:50:57,2013/08/04T19:51:05,          2.625,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:50:58,2013/08/04T19:50:58,          1.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:50:59,2013/08/04T19:51:09,          0.500,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:50:59,2013/08/04T19:52:00,          4.893,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:51:00,2013/08/04T19:51:00,          8.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:51:00,2013/08/04T19:51:07,          2.714,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:51:00,2013/08/04T19:51:10,          0.600,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:51:01,2013/08/04T19:51:02,         10.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:51:02,2013/08/04T19:51:02,          1.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:51:04,2013/08/04T19:51:04,          6.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:51:04,2013/08/04T19:51:05,          6.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:51:05,2013/08/04T19:51:05,          2.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:51:07,2013/08/04T19:51:07,         11.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:51:09,2013/08/04T19:51:20,          0.636,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:51:10,2013/08/04T19:51:23,          1.615,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:51:11,2013/08/04T19:51:11,          1.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:51:13,2013/08/04T19:51:18,         73.400,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:51:17,2013/08/04T19:51:17,          8.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:51:17,2013/08/04T19:51:18,         45.500,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:51:18,2013/08/04T19:51:18,          2.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:51:19,2013/08/04T19:51:29,          0.700,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:51:20,2013/08/04T19:51:30,          0.600,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:51:23,2013/08/04T19:51:24,         11.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:51:24,2013/08/04T19:51:24,          1.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:51:24,2013/08/04T19:51:32,          2.875,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:51:25,2013/08/04T19:51:25,         12.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:51:29,2013/08/04T19:51:39,          0.600,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:51:30,2013/08/04T19:51:31,         10.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:51:30,2013/08/04T19:51:40,          0.500,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:51:31,2013/08/04T19:51:31,          1.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:51:33,2013/08/04T19:51:33,         12.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:51:34,2013/08/04T19:51:34,         11.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:51:34,2013/08/04T19:51:35,         11.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:51:34,2013/08/04T19:51:47,          0.538,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:51:35,2013/08/04T19:51:35,          1.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:51:35,2013/08/04T19:51:45,          0.600,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:51:36,2013/08/04T19:51:46,          0.600,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:51:37,2013/08/04T19:52:09,          0.469,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:51:39,2013/08/04T19:51:40,         11.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:51:40,2013/08/04T19:51:56,          1.250,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:51:42,2013/08/04T19:51:52,          0.600,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:51:44,2013/08/04T19:51:45,         10.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:51:45,2013/08/04T19:51:45,          1.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:51:45,2013/08/04T19:51:55,          0.500,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:51:47,2013/08/04T19:51:48,         11.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:51:47,2013/08/04T19:51:59,          1.667,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:51:48,2013/08/04T19:51:48,         12.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:51:49,2013/08/04T19:51:51,          1.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:51:51,2013/08/04T19:51:51,         12.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:51:52,2013/08/04T19:51:52,         12.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:51:52,2013/08/04T19:51:59,          3.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:51:56,2013/08/04T19:51:56,          2.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:51:56,2013/08/04T19:51:57,          9.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:51:56,2013/08/04T19:52:06,          0.600,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:51:57,2013/08/04T19:51:57,          1.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:51:57,2013/08/04T19:51:58,         10.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:51:58,2013/08/04T19:51:58,          1.000,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:51:59,2013/08/04T19:52:09,          0.600,
                              10.5.18.2,                               10.5.4.2,2013/08/04T19:52:00,2013/08/04T19:53:00,          6.900,
