                              10.5.15.2,                               10.5.8.2,2013/08/03T21:21:43,2013/08/03T21:21:43,         10.000,
                              10.5.15.2,                               10.5.8.2,2013/08/03T21:21:45,2013/08/03T21:21:45,         11.000,
                              10.5.15.2,                               10.5.8.2,2013/08/03T21:21:47,2013/08/03T21:21:47,         13.000,
                              10.5.15.2,                               10.5.8.2,2013/08/03T21:21:48,2013/08/03T21:21:48,         11.000,
                              10.5.15.2,                               10.5.8.2,2013/08/03T21:21:48,2013/08/03T21:21:53,        300.800,
                              10.5.15.2,                               10.5.8.2,2013/08/03T21:21:52,2013/08/03T21:21:52,         14.000,
                              10.5.15.2,                               10.5.8.2,2013/08/03T21:21:55,2013/08/03T21:21:55,         11.000,
                              10.5.15.2,                               10.5.8.2,2013/08/03T21:21:59,2013/08/03T21:21:59,         12.000,
                              10.5.15.2,                               10.5.8.2,2013/08/03T21:22:00,2013/08/03T21:22:00,         12.000,
                              10.5.15.2,                               10.5.8.2,2013/08/03T21:22:01,2013/08/03T21:22:01,         11.000,
                              10.5.15.2,                               10.5.8.2,2013/08/03T21:22:02,2013/08/03T21:22:02,         13.000,
                              10.5.15.2,                               10.5.8.2,2013/08/03T21:22:04,2013/08/03T21:22:04,          8.000,
                              10.5.15.2,                               10.5.8.2,2013/08/03T21:22:04,2013/08/03T21:22:05,          4.000,
                              10.5.15.2,                               10.5.8.2,2013/08/03T21:22:05,2013/08/03T21:22:05,         26.000,
                              10.5.15.2,                               10.5.8.2,2013/08/03T21:22:10,2013/08/03T21:22:11,          4.000,
                              10.5.15.2,                               10.5.8.2,2013/08/03T21:22:11,2013/08/03T21:22:11,          1.000,
                              10.5.15.2,                               10.5.8.2,2013/08/03T21:22:12,2013/08/03T21:22:12,          8.000,
                              10.5.15.2,                               10.5.8.2,2013/08/03T21:22:13,2013/08/03T21:22:13,         11.000,
                              10.5.15.2,                               10.5.8.2,2013/08/03T21:22:17,2013/08/03T21:22:17,         11.000,
                              10.5.15.2,                               10.5.8.2,2013/08/03T21:22:19,2013/08/03T21:22:19,         11.000,
                              10.5.15.2,                               10.5.8.2,2013/08/03T21:22:20,2013/08/03T21:22:20,          9.000,
                              10.5.15.2,                               10.5.8.2,2013/08/03T21:22:24,2013/08/03T21:22:24,         21.000,
                              10.5.15.2,                               10.5.8.2,2013/08/03T21:22:31,2013/08/03T21:22:32,          7.000,
                              10.5.15.2,                               10.5.8.2,2013/08/03T21:22:32,2013/08/03T21:22:32,          1.000,
                              10.5.15.2,                               10.5.8.2,2013/08/03T21:22:33,2013/08/03T21:22:33,          9.000,
                              10.5.15.2,                               10.5.8.2,2013/08/03T21:22:37,2013/08/03T21:22:37,          6.000,
                              10.5.15.2,                               10.5.8.2,2013/08/03T21:22:39,2013/08/03T21:22:39,         20.000,
                              10.5.15.2,                               10.5.8.2,2013/08/03T21:22:44,2013/08/03T21:22:44,          8.000,
                              10.5.15.2,                               10.5.8.2,2013/08/03T21:22:46,2013/08/03T21:22:46,          9.000,
                              10.5.15.2,                               10.5.8.2,2013/08/03T21:22:47,2013/08/03T21:22:53,          2.167,
