                              10.5.15.2,                               10.5.4.2,2013/08/03T21:21:40,2013/08/03T21:21:41,          8.000,
                              10.5.15.2,                               10.5.4.2,2013/08/03T21:21:41,2013/08/03T21:21:41,         16.000,
                              10.5.15.2,                               10.5.4.2,2013/08/03T21:21:42,2013/08/03T21:21:42,          7.000,
                              10.5.15.2,                               10.5.4.2,2013/08/03T21:21:51,2013/08/03T21:21:51,         10.000,
                              10.5.15.2,                               10.5.4.2,2013/08/03T21:22:01,2013/08/03T21:22:01,         21.000,
                              10.5.15.2,                               10.5.4.2,2013/08/03T21:22:11,2013/08/03T21:22:11,         19.000,
                              10.5.15.2,                               10.5.4.2,2013/08/03T21:22:13,2013/08/03T21:22:19,        302.167,
                              10.5.15.2,                               10.5.4.2,2013/08/03T21:22:17,2013/08/03T21:22:17,          9.000,
                              10.5.15.2,                               10.5.4.2,2013/08/03T21:22:19,2013/08/03T21:22:19,         11.000,
                              10.5.15.2,                               10.5.4.2,2013/08/03T21:22:20,2013/08/03T21:22:20,         14.000,
                              10.5.15.2,                               10.5.4.2,2013/08/03T21:22:21,2013/08/03T21:22:21,         10.000,
                              10.5.15.2,                               10.5.4.2,2013/08/03T21:22:24,2013/08/03T21:22:24,          9.000,
                              10.5.15.2,                               10.5.4.2,2013/08/03T21:22:26,2013/08/03T21:22:26,         16.000,
                              10.5.15.2,                               10.5.4.2,2013/08/03T21:22:29,2013/08/03T21:22:29,         11.000,
                              10.5.15.2,                               10.5.4.2,2013/08/03T21:22:33,2013/08/03T21:22:33,          9.000,
                              10.5.15.2,                               10.5.4.2,2013/08/03T21:22:38,2013/08/03T21:22:38,         15.000,
                              10.5.15.2,                               10.5.4.2,2013/08/03T21:22:39,2013/08/03T21:22:40,          6.000,
                              10.5.15.2,                               10.5.4.2,2013/08/03T21:22:43,2013/08/03T21:22:43,          7.000,
                              10.5.15.2,                               10.5.4.2,2013/08/03T21:22:47,2013/08/03T21:22:47,         24.000,
