                              10.5.15.2,                              10.5.16.2,2013/08/03T21:21:42,2013/08/03T21:21:42,          9.000,
                              10.5.15.2,                              10.5.16.2,2013/08/03T21:21:55,2013/08/03T21:21:55,         12.000,
                              10.5.15.2,                              10.5.16.2,2013/08/03T21:21:59,2013/08/03T21:21:59,         14.000,
                              10.5.15.2,                              10.5.16.2,2013/08/03T21:22:00,2013/08/03T21:22:00,          7.000,
                              10.5.15.2,                              10.5.16.2,2013/08/03T21:22:03,2013/08/03T21:22:03,         13.000,
                              10.5.15.2,                              10.5.16.2,2013/08/03T21:22:03,2013/08/03T21:22:49,          0.326,
                              10.5.15.2,                              10.5.16.2,2013/08/03T21:22:04,2013/08/03T21:22:14,          0.900,
                              10.5.15.2,                              10.5.16.2,2013/08/03T21:22:20,2013/08/03T21:22:20,         16.000,
                              10.5.15.2,                              10.5.16.2,2013/08/03T21:22:21,2013/08/03T21:22:21,          9.000,
                              10.5.15.2,                              10.5.16.2,2013/08/03T21:22:22,2013/08/03T21:22:22,          7.000,
                              10.5.15.2,                              10.5.16.2,2013/08/03T21:22:23,2013/08/03T21:22:24,          8.000,
                              10.5.15.2,                              10.5.16.2,2013/08/03T21:22:24,2013/08/03T21:22:24,          3.000,
                              10.5.15.2,                              10.5.16.2,2013/08/03T21:22:34,2013/08/03T21:22:34,          9.000,
                              10.5.15.2,                              10.5.16.2,2013/08/03T21:22:40,2013/08/03T21:22:40,          7.000,
                              10.5.15.2,                              10.5.16.2,2013/08/03T21:22:42,2013/08/03T21:22:42,          7.000,
                              10.5.15.2,                              10.5.16.2,2013/08/03T21:22:45,2013/08/03T21:22:45,         10.000,
                              10.5.15.2,                              10.5.16.2,2013/08/03T21:22:46,2013/08/03T21:22:46,         18.000,
                              10.5.15.2,                              10.5.16.2,2013/08/03T21:22:47,2013/08/03T21:22:47,          7.000,
                              10.5.15.2,                              10.5.16.2,2013/08/03T21:22:48,2013/08/03T21:22:48,         10.000,
                              10.5.15.2,                              10.5.16.2,2013/08/03T21:22:54,2013/08/03T21:22:54,         16.000,
                              10.5.15.2,                              10.5.16.2,2013/08/03T21:22:55,2013/08/03T21:22:55,         24.000,
                              10.5.15.2,                              10.5.16.2,2013/08/03T21:22:56,2013/08/03T21:22:56,         13.000,
                              10.5.15.2,                              10.5.16.2,2013/08/03T21:22:58,2013/08/03T21:22:58,          9.000,
                              10.5.15.2,                              10.5.16.2,2013/08/03T21:22:59,2013/08/03T21:22:59,         13.000,
                              10.5.15.2,                              10.5.16.2,2013/08/03T21:23:01,2013/08/03T21:23:01,          1.000,
                              10.5.15.2,                              10.5.16.2,2013/08/03T21:23:02,2013/08/03T21:23:02,         25.000,
                              10.5.15.2,                              10.5.16.2,2013/08/03T21:23:08,2013/08/03T21:23:08,          5.000,
                              10.5.15.2,                              10.5.16.2,2013/08/03T21:23:08,2013/08/03T21:23:09,          9.000,
                              10.5.15.2,                              10.5.16.2,2013/08/03T21:23:09,2013/08/03T21:23:09,          1.000,
                              10.5.15.2,                              10.5.16.2,2013/08/03T21:23:13,2013/08/03T21:23:13,         19.000,
                              10.5.15.2,                              10.5.16.2,2013/08/03T21:23:17,2013/08/03T21:23:17,         13.000,
                              10.5.15.2,                              10.5.16.2,2013/08/03T21:23:20,2013/08/03T21:23:20,         11.000,
                              10.5.15.2,                              10.5.16.2,2013/08/03T21:23:23,2013/08/03T21:23:23,         14.000,
                              10.5.15.2,                              10.5.16.2,2013/08/03T21:23:24,2013/08/03T21:23:24,         14.000,
                              10.5.15.2,                              10.5.16.2,2013/08/03T21:23:24,2013/08/03T21:23:25,          8.000,
                              10.5.15.2,                              10.5.16.2,2013/08/03T21:23:25,2013/08/03T21:23:25,         20.000,
                              10.5.15.2,                              10.5.16.2,2013/08/03T21:23:26,2013/08/03T21:23:26,         13.000,
                              10.5.15.2,                              10.5.16.2,2013/08/03T21:23:33,2013/08/03T21:23:33,          5.000,
                              10.5.15.2,                              10.5.16.2,2013/08/03T21:23:33,2013/08/03T21:23:36,         16.000,
                              10.5.15.2,                              10.5.16.2,2013/08/03T21:23:35,2013/08/03T21:23:35,          6.000,
                              10.5.15.2,                              10.5.16.2,2013/08/03T21:23:36,2013/08/03T21:23:36,          6.000,
                              10.5.15.2,                              10.5.16.2,2013/08/03T21:23:44,2013/08/03T21:23:44,         11.000,
                              10.5.15.2,                              10.5.16.2,2013/08/03T21:23:48,2013/08/03T21:23:48,         10.000,
                              10.5.15.2,                              10.5.16.2,2013/08/03T21:23:50,2013/08/03T21:23:50,         24.000,
                              10.5.15.2,                              10.5.16.2,2013/08/03T21:23:52,2013/08/03T21:23:52,         11.000,
                              10.5.15.2,                              10.5.16.2,2013/08/03T21:23:53,2013/08/03T21:23:53,          5.000,
                              10.5.15.2,                              10.5.16.2,2013/08/03T21:24:06,2013/08/03T21:24:09,          3.333,
                              10.5.15.2,                              10.5.16.2,2013/08/03T21:24:07,2013/08/03T21:24:07,         13.000,
                              10.5.15.2,                              10.5.16.2,2013/08/03T21:24:12,2013/08/03T21:24:12,          7.000,
