                              10.5.15.2,                              10.5.18.2,2013/08/03T21:21:43,2013/08/03T21:21:43,         13.000,
                              10.5.15.2,                              10.5.18.2,2013/08/03T21:21:43,2013/08/03T21:21:44,          3.000,
                              10.5.15.2,                              10.5.18.2,2013/08/03T21:21:44,2013/08/03T21:21:44,          4.000,
                              10.5.15.2,                              10.5.18.2,2013/08/03T21:21:55,2013/08/03T21:21:55,          6.000,
                              10.5.15.2,                              10.5.18.2,2013/08/03T21:22:02,2013/08/03T21:22:02,          7.000,
                              10.5.15.2,                              10.5.18.2,2013/08/03T21:22:03,2013/08/03T21:22:03,         13.000,
                              10.5.15.2,                              10.5.18.2,2013/08/03T21:22:04,2013/08/03T21:22:04,         11.000,
                              10.5.15.2,                              10.5.18.2,2013/08/03T21:22:10,2013/08/03T21:22:11,          9.000,
                              10.5.15.2,                              10.5.18.2,2013/08/03T21:22:11,2013/08/03T21:22:11,          1.000,
                              10.5.15.2,                              10.5.18.2,2013/08/03T21:22:17,2013/08/03T21:22:24,          4.714,
                              10.5.15.2,                              10.5.18.2,2013/08/03T21:22:20,2013/08/03T21:22:20,          8.000,
                              10.5.15.2,                              10.5.18.2,2013/08/03T21:22:30,2013/08/03T21:22:30,         16.000,
                              10.5.15.2,                              10.5.18.2,2013/08/03T21:22:34,2013/08/03T21:22:34,         14.000,
                              10.5.15.2,                              10.5.18.2,2013/08/03T21:22:40,2013/08/03T21:22:40,         11.000,
                              10.5.15.2,                              10.5.18.2,2013/08/03T21:22:42,2013/08/03T21:22:42,          9.000,
                              10.5.15.2,                              10.5.18.2,2013/08/03T21:22:43,2013/08/03T21:22:43,         11.000,
                              10.5.15.2,                              10.5.18.2,2013/08/03T21:22:46,2013/08/03T21:22:47,          3.000,
                              10.5.15.2,                              10.5.18.2,2013/08/03T21:22:47,2013/08/03T21:22:47,          9.000,
                              10.5.15.2,                              10.5.18.2,2013/08/03T21:22:47,2013/08/03T21:22:48,          7.000,
                              10.5.15.2,                              10.5.18.2,2013/08/03T21:22:48,2013/08/03T21:22:48,          1.000,
                              10.5.15.2,                              10.5.18.2,2013/08/03T21:22:49,2013/08/03T21:22:49,         10.000,
                              10.5.15.2,                              10.5.18.2,2013/08/03T21:22:50,2013/08/03T21:22:50,         11.000,
                              10.5.15.2,                              10.5.18.2,2013/08/03T21:22:51,2013/08/03T21:22:51,         11.000,
                              10.5.15.2,                              10.5.18.2,2013/08/03T21:22:53,2013/08/03T21:22:53,         43.000,
                              10.5.15.2,                              10.5.18.2,2013/08/03T21:22:57,2013/08/03T21:22:57,          7.000,
