                               10.5.4.2,                              10.5.17.2,2013/08/04T19:14:43,2013/08/04T19:14:51,          9.625,
                               10.5.4.2,                              10.5.17.2,2013/08/04T19:14:43,2013/08/04T19:14:52,          6.278,
                               10.5.4.2,                              10.5.17.2,2013/08/04T19:14:46,2013/08/04T19:14:47,         17.000,
                               10.5.4.2,                              10.5.17.2,2013/08/04T19:14:46,2013/08/04T19:15:17,          0.645,
                               10.5.4.2,                              10.5.17.2,2013/08/04T19:14:48,2013/08/04T19:14:52,          2.250,
                               10.5.4.2,                              10.5.17.2,2013/08/04T19:14:48,2013/08/04T19:17:28,        153.938,
                               10.5.4.2,                              10.5.17.2,2013/08/04T19:14:49,2013/08/04T19:14:51,        193.500,
                               10.5.4.2,                              10.5.17.2,2013/08/04T19:14:51,2013/08/04T19:14:51,          1.000,
                               10.5.4.2,                              10.5.17.2,2013/08/04T19:14:52,2013/08/04T19:14:52,          2.000,
                               10.5.4.2,                              10.5.17.2,2013/08/04T19:14:53,2013/08/04T19:14:53,          2.000,
                               10.5.4.2,                              10.5.17.2,2013/08/04T19:14:55,2013/08/04T19:15:23,         11.107,
                               10.5.4.2,                              10.5.17.2,2013/08/04T19:14:57,2013/08/04T19:14:57,         13.000,
                               10.5.4.2,                              10.5.17.2,2013/08/04T19:15:12,2013/08/04T19:15:12,         11.000,
                               10.5.4.2,                              10.5.17.2,2013/08/04T19:15:15,2013/08/04T19:15:43,          6.464,
                               10.5.4.2,                              10.5.17.2,2013/08/04T19:15:17,2013/08/04T19:15:34,          6.941,
                               10.5.4.2,                              10.5.17.2,2013/08/04T19:15:19,2013/08/04T19:15:45,          4.346,
                               10.5.4.2,                              10.5.17.2,2013/08/04T19:15:22,2013/08/04T19:15:51,          0.793,
                               10.5.4.2,                              10.5.17.2,2013/08/04T19:15:23,2013/08/04T19:15:51,          2.643,
                               10.5.4.2,                              10.5.17.2,2013/08/04T19:15:32,2013/08/04T19:15:52,          2.500,
                               10.5.4.2,                              10.5.17.2,2013/08/04T19:15:32,2013/08/04T19:16:21,          2.898,
                               10.5.4.2,                              10.5.17.2,2013/08/04T19:15:50,2013/08/04T19:15:50,          1.000,
                               10.5.4.2,                              10.5.17.2,2013/08/04T19:15:53,2013/08/04T19:15:53,          1.000,
                               10.5.4.2,                              10.5.17.2,2013/08/04T19:15:56,2013/08/04T19:16:24,          9.536,
                               10.5.4.2,                              10.5.17.2,2013/08/04T19:15:56,2013/08/04T19:16:26,          7.933,
                               10.5.4.2,                              10.5.17.2,2013/08/04T19:15:58,2013/08/04T19:16:28,          9.500,
                               10.5.4.2,                              10.5.17.2,2013/08/04T19:15:58,2013/08/04T19:16:39,          2.659,
                               10.5.4.2,                              10.5.17.2,2013/08/04T19:16:09,2013/08/04T19:16:42,          0.152,
