                              10.5.13.2,                              10.5.20.2,2013/08/03T21:01:22,2013/08/03T21:01:22,         54.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:01:26,2013/08/03T21:01:26,          8.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:01:29,2013/08/03T21:01:29,         11.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:01:33,2013/08/03T21:01:33,          7.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:01:33,2013/08/03T21:01:43,          0.900,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:01:33,2013/08/03T21:02:04,          1.548,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:01:35,2013/08/03T21:01:35,          5.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:01:35,2013/08/03T21:01:36,         67.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:01:37,2013/08/03T21:01:37,         58.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:01:38,2013/08/03T21:01:38,         49.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:01:41,2013/08/03T21:01:41,          5.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:01:43,2013/08/03T21:01:43,         58.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:01:48,2013/08/03T21:01:48,         63.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:01:50,2013/08/03T21:01:50,         11.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:01:52,2013/08/03T21:01:52,          1.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:01:52,2013/08/03T21:01:53,         52.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:01:56,2013/08/03T21:01:56,          4.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:02:00,2013/08/03T21:02:01,         56.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:02:01,2013/08/03T21:02:01,         69.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:02:04,2013/08/03T21:02:04,        125.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:02:05,2013/08/03T21:02:05,         54.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:02:10,2013/08/03T21:02:10,         55.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:02:13,2013/08/03T21:02:13,         53.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:02:14,2013/08/03T21:02:14,         74.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:02:14,2013/08/03T21:02:15,         14.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:02:17,2013/08/03T21:02:17,         73.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:02:20,2013/08/03T21:02:20,         86.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:02:20,2013/08/03T21:02:21,          4.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:02:21,2013/08/03T21:02:21,         67.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:02:22,2013/08/03T21:02:22,        120.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:02:23,2013/08/03T21:02:24,         67.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:02:24,2013/08/03T21:02:24,        137.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:02:24,2013/08/03T21:02:25,          8.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:02:25,2013/08/03T21:02:25,         67.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:02:27,2013/08/03T21:02:27,         69.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:02:30,2013/08/03T21:02:30,         71.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:02:34,2013/08/03T21:02:35,         73.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:02:35,2013/08/03T21:02:35,         77.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:02:35,2013/08/03T21:02:36,         61.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:02:36,2013/08/03T21:02:36,          1.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:02:37,2013/08/03T21:02:37,         76.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:02:37,2013/08/03T21:02:38,         54.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:02:40,2013/08/03T21:02:40,         56.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:02:41,2013/08/03T21:02:42,          6.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:02:43,2013/08/03T21:02:43,         54.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:02:44,2013/08/03T21:02:44,         47.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:02:48,2013/08/03T21:02:48,         53.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:02:48,2013/08/03T21:02:49,         53.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:02:49,2013/08/03T21:02:49,         54.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:02:53,2013/08/03T21:02:53,          5.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:02:54,2013/08/03T21:02:54,         59.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:02:55,2013/08/03T21:02:55,         49.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:02:56,2013/08/03T21:02:56,         49.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:03:00,2013/08/03T21:03:00,         54.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:03:03,2013/08/03T21:03:03,         58.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:03:14,2013/08/03T21:03:14,         11.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:03:22,2013/08/03T21:03:22,         55.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:03:24,2013/08/03T21:03:24,         49.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:03:27,2013/08/03T21:03:27,         99.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:03:27,2013/08/03T21:03:28,         17.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:03:28,2013/08/03T21:03:28,          1.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:03:30,2013/08/03T21:03:30,        130.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:03:30,2013/08/03T21:03:31,         15.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:03:31,2013/08/03T21:03:31,          1.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:03:32,2013/08/03T21:03:32,         57.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:03:37,2013/08/03T21:03:37,         51.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:03:43,2013/08/03T21:03:43,         61.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:03:45,2013/08/03T21:03:45,         65.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:03:46,2013/08/03T21:03:46,        134.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:03:46,2013/08/03T21:03:47,         63.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:03:48,2013/08/03T21:03:48,         12.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:03:49,2013/08/03T21:03:49,        129.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:03:52,2013/08/03T21:03:52,        119.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:03:56,2013/08/03T21:03:56,         56.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:03:57,2013/08/03T21:03:57,          1.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:04:03,2013/08/03T21:04:04,          8.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:04:04,2013/08/03T21:04:04,          3.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:04:04,2013/08/03T21:04:06,          1.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:04:07,2013/08/03T21:04:07,         54.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:04:08,2013/08/03T21:04:08,          9.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:04:16,2013/08/03T21:04:16,        118.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:04:17,2013/08/03T21:04:17,          8.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:04:18,2013/08/03T21:04:18,         74.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:04:19,2013/08/03T21:04:20,         55.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:04:21,2013/08/03T21:04:22,         66.000,
                              10.5.13.2,                              10.5.20.2,2013/08/03T21:04:24,2013/08/03T21:04:24,         67.000,
