                              10.5.13.2,                               10.5.3.2,2013/08/03T21:01:24,2013/08/03T21:01:25,          6.000,
                              10.5.13.2,                               10.5.3.2,2013/08/03T21:01:26,2013/08/03T21:01:27,          5.000,
                              10.5.13.2,                               10.5.3.2,2013/08/03T21:01:27,2013/08/03T21:01:27,         55.000,
                              10.5.13.2,                               10.5.3.2,2013/08/03T21:01:27,2013/08/03T21:01:29,          2.500,
                              10.5.13.2,                               10.5.3.2,2013/08/03T21:01:32,2013/08/03T21:01:32,         69.000,
                              10.5.13.2,                               10.5.3.2,2013/08/03T21:01:34,2013/08/03T21:01:34,          2.000,
                              10.5.13.2,                               10.5.3.2,2013/08/03T21:01:35,2013/08/03T21:01:35,         67.000,
                              10.5.13.2,                               10.5.3.2,2013/08/03T21:01:39,2013/08/03T21:01:39,         56.000,
                              10.5.13.2,                               10.5.3.2,2013/08/03T21:01:40,2013/08/03T21:01:40,         50.000,
                              10.5.13.2,                               10.5.3.2,2013/08/03T21:01:41,2013/08/03T21:01:41,         60.000,
                              10.5.13.2,                               10.5.3.2,2013/08/03T21:01:42,2013/08/03T21:01:42,         54.000,
                              10.5.13.2,                               10.5.3.2,2013/08/03T21:01:44,2013/08/03T21:01:44,          6.000,
                              10.5.13.2,                               10.5.3.2,2013/08/03T21:01:45,2013/08/03T21:01:45,         52.000,
                              10.5.13.2,                               10.5.3.2,2013/08/03T21:01:47,2013/08/03T21:01:47,         54.000,
                              10.5.13.2,                               10.5.3.2,2013/08/03T21:01:47,2013/08/03T21:01:48,          6.000,
                              10.5.13.2,                               10.5.3.2,2013/08/03T21:01:48,2013/08/03T21:01:49,         49.000,
                              10.5.13.2,                               10.5.3.2,2013/08/03T21:01:49,2013/08/03T21:01:49,          3.000,
                              10.5.13.2,                               10.5.3.2,2013/08/03T21:01:51,2013/08/03T21:01:51,         59.000,
                              10.5.13.2,                               10.5.3.2,2013/08/03T21:01:52,2013/08/03T21:01:52,          1.000,
                              10.5.13.2,                               10.5.3.2,2013/08/03T21:01:55,2013/08/03T21:01:55,        107.000,
                              10.5.13.2,                               10.5.3.2,2013/08/03T21:01:58,2013/08/03T21:01:58,          7.000,
                              10.5.13.2,                               10.5.3.2,2013/08/03T21:01:59,2013/08/03T21:02:00,          6.000,
                              10.5.13.2,                               10.5.3.2,2013/08/03T21:02:01,2013/08/03T21:02:01,         62.000,
                              10.5.13.2,                               10.5.3.2,2013/08/03T21:02:03,2013/08/03T21:02:03,         80.000,
                              10.5.13.2,                               10.5.3.2,2013/08/03T21:02:04,2013/08/03T21:02:05,         61.000,
                              10.5.13.2,                               10.5.3.2,2013/08/03T21:02:10,2013/08/03T21:02:10,         67.000,
                              10.5.13.2,                               10.5.3.2,2013/08/03T21:02:10,2013/08/03T21:02:11,         53.000,
                              10.5.13.2,                               10.5.3.2,2013/08/03T21:02:11,2013/08/03T21:02:11,          3.000,
                              10.5.13.2,                               10.5.3.2,2013/08/03T21:02:13,2013/08/03T21:02:13,         87.000,
                              10.5.13.2,                               10.5.3.2,2013/08/03T21:02:14,2013/08/03T21:02:14,         49.000,
                              10.5.13.2,                               10.5.3.2,2013/08/03T21:02:15,2013/08/03T21:02:15,         76.000,
                              10.5.13.2,                               10.5.3.2,2013/08/03T21:02:18,2013/08/03T21:02:18,         68.000,
