0,455926,
2560,0,
2050,0,
1540,0,
1030,2,
520,5,
10,60643,
2060,0,
1550,0,
1040,4,
530,4,
20,2527,
2990,0,
2070,0,
1560,0,
2820,0,
1050,1,
540,8,
2650,0,
30,998,
2080,0,
1570,0,
1060,4,
550,2,
40,1167,
2090,0,
1580,0,
1070,3,
560,8,
50,898,
2100,0,
2910,0,
1590,0,
1080,10,
2740,0,
570,3,
60,744,
2570,0,
2110,1,
1600,0,
1090,3,
580,5,
70,957,
2120,0,
1610,0,
1100,4,
590,6,
80,432,
2130,0,
1620,0,
2830,0,
1110,2,
600,8,
2660,0,
90,284,
2140,0,
1630,0,
1120,3,
610,10,
100,171,
2150,0,
1640,0,
1130,3,
620,9,
110,256,
2160,0,
2920,0,
1650,0,
1140,0,
2750,0,
630,9,
120,188,
2580,0,
2170,0,
1660,0,
1150,1,
640,8,
130,141,
2180,0,
1670,0,
1160,3,
650,15,
140,82,
2190,0,
1680,0,
2840,0,
1170,2,
660,10,
2670,0,
150,169,
2200,0,
1690,0,
1180,3,
670,5,
160,45,
2210,0,
1700,0,
1190,1,
680,17,
170,30,
2220,0,
2930,0,
1710,0,
1200,2,
2760,0,
690,8,
180,51,
2590,0,
2230,0,
1720,0,
1210,0,
700,16,
190,175,
2240,0,
1730,0,
1220,1,
710,15,
200,28,
2250,0,
1740,0,
2850,0,
1230,1,
720,12,
2680,0,
210,22,
2260,0,
1750,0,
1240,1,
730,20,
220,25,
2270,0,
1760,0,
1250,2,
740,14,
230,23,
2280,0,
2940,0,
1770,0,
1260,1,
2770,0,
750,27,
240,29,
2600,0,
2290,0,
1780,0,
1270,0,
760,156,
250,220,
2300,0,
1790,0,
1280,1,
770,89,
260,69,
2310,0,
1800,0,
2860,0,
1290,0,
780,34,
2690,0,
270,6,
2320,0,
1810,0,
1300,0,
790,11,
280,11,
2330,0,
1820,0,
1310,1,
800,1,
290,12,
2340,0,
2950,0,
1830,0,
1320,0,
2780,0,
810,5,
300,13,
2610,0,
2350,0,
1840,0,
1330,0,
820,6,
310,16,
2360,0,
1850,0,
1340,2,
830,6,
320,20,
2370,0,
1860,0,
2870,0,
1350,0,
840,1,
2700,0,
330,27,
2380,0,
1870,0,
1360,0,
850,3,
340,18,
2390,0,
1880,0,
1370,0,
860,1,
350,17,
2400,0,
2960,0,
1890,0,
1380,2,
2790,0,
870,3,
360,31,
2620,0,
2410,0,
1900,0,
1390,0,
880,7,
370,65,
2420,0,
1910,0,
1400,0,
890,4,
380,343,
2430,1,
1920,0,
2880,0,
1410,0,
900,3,
2710,0,
390,30,
2440,0,
1930,0,
1420,0,
910,5,
400,6,
2450,0,
1940,0,
1430,0,
920,3,
410,2,
2460,0,
2970,0,
1950,0,
1440,0,
2800,0,
930,6,
420,3,
2630,0,
2470,0,
1960,0,
1450,1,
940,9,
430,7,
2480,0,
1970,0,
1460,0,
950,3,
440,7,
2490,0,
1980,0,
2890,0,
1470,0,
960,5,
2720,0,
450,5,
2500,0,
1990,0,
1480,0,
970,3,
460,3,
2510,0,
2000,0,
1490,1,
980,3,
470,4,
2520,0,
2980,0,
2010,0,
1500,0,
2810,0,
990,2,
480,7,
2640,0,
2530,0,
2020,0,
1510,0,
1000,7,
490,2,
2540,0,
2030,1,
1520,0,
1010,2,
500,5,
2550,0,
2040,0,
2900,0,
1530,0,
1020,3,
2730,0,
510,2,
