0,1074545,
2560,0,
2050,0,
1540,0,
1030,3,
520,10,
10,129155,
2060,0,
1550,0,
1040,0,
530,16,
20,5792,
2990,0,
2070,0,
1560,0,
2820,0,
1050,1,
540,19,
2650,0,
30,2668,
2080,0,
1570,0,
1060,0,
550,15,
40,1847,
2090,0,
1580,0,
1070,1,
560,8,
50,1084,
2100,0,
2910,0,
1590,0,
1080,0,
2740,0,
570,14,
60,840,
2570,0,
2110,0,
1600,0,
1090,2,
580,10,
70,563,
2120,0,
1610,0,
1100,0,
590,16,
80,307,
2130,0,
1620,0,
2830,0,
1110,1,
600,11,
2660,0,
90,194,
2140,0,
1630,0,
1120,0,
610,6,
100,133,
2150,0,
1640,0,
1130,0,
620,13,
110,87,
2160,0,
2920,0,
1650,0,
1140,1,
2750,0,
630,9,
120,86,
2580,0,
2170,0,
1660,0,
1150,3,
640,10,
130,67,
2180,0,
1670,0,
1160,1,
650,12,
140,48,
2190,0,
1680,0,
2840,0,
1170,0,
660,4,
2670,0,
150,41,
2200,0,
1690,0,
1180,0,
670,9,
160,35,
2210,0,
1700,0,
1190,0,
680,3,
170,25,
2220,0,
2930,0,
1710,0,
1200,0,
2760,0,
690,11,
180,35,
2590,0,
2230,0,
1720,0,
1210,1,
700,7,
190,45,
2240,0,
1730,0,
1220,0,
710,6,
200,27,
2250,0,
1740,0,
2850,0,
1230,1,
720,3,
2680,0,
210,21,
2260,0,
1750,0,
1240,0,
730,4,
220,24,
2270,0,
1760,0,
1250,1,
740,5,
230,20,
2280,0,
2940,0,
1770,0,
1260,0,
2770,0,
750,2,
240,13,
2600,0,
2290,0,
1780,0,
1270,1,
760,2,
250,18,
2300,0,
1790,0,
1280,0,
770,2,
260,16,
2310,0,
1800,0,
2860,0,
1290,0,
780,2,
2690,0,
270,17,
2320,0,
1810,0,
1300,0,
790,1,
280,16,
2330,0,
1820,0,
1310,1,
800,3,
290,14,
2340,0,
2950,0,
1830,0,
1320,0,
2780,0,
810,2,
300,18,
2610,0,
2350,0,
1840,0,
1330,0,
820,5,
310,13,
2360,0,
1850,0,
1340,0,
830,1,
320,9,
2370,0,
1860,0,
2870,0,
1350,0,
840,1,
2700,0,
330,13,
2380,0,
1870,0,
1360,0,
850,0,
340,16,
2390,0,
1880,0,
1370,0,
860,2,
350,12,
2400,0,
2960,0,
1890,0,
1380,0,
2790,0,
870,2,
360,13,
2620,0,
2410,0,
1900,0,
1390,0,
880,1,
370,15,
2420,0,
1910,0,
1400,0,
890,0,
380,19,
2430,0,
1920,0,
2880,0,
1410,0,
900,1,
2710,0,
390,20,
2440,0,
1930,0,
1420,0,
910,0,
400,13,
2450,0,
1940,0,
1430,0,
920,0,
410,13,
2460,0,
2970,0,
1950,0,
1440,0,
2800,0,
930,0,
420,10,
2630,0,
2470,0,
1960,0,
1450,0,
940,1,
430,10,
2480,0,
1970,0,
1460,0,
950,1,
440,9,
2490,0,
1980,0,
2890,0,
1470,0,
960,1,
2720,0,
450,18,
2500,0,
1990,0,
1480,0,
970,1,
460,10,
2510,0,
2000,0,
1490,0,
980,2,
470,16,
2520,0,
2980,0,
2010,0,
1500,0,
2810,0,
990,0,
480,14,
2640,0,
2530,0,
2020,0,
1510,0,
1000,3,
490,15,
2540,0,
2030,0,
1520,0,
1010,1,
500,13,
2550,0,
2040,0,
2900,0,
1530,0,
1020,1,
2730,0,
510,8,
