                              10.5.10.2,                              10.5.13.2,2013/08/04T20:25:11,2013/08/04T20:25:11,         12.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:25:11,2013/08/04T20:25:17,          2.833,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:25:11,2013/08/04T20:25:24,          3.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:25:11,2013/08/04T20:25:26,          4.933,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:25:12,2013/08/04T20:25:12,          2.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:25:12,2013/08/04T20:25:30,          5.944,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:25:13,2013/08/04T20:25:13,          6.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:25:13,2013/08/04T20:25:16,          4.333,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:25:13,2013/08/04T20:25:23,          0.600,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:25:13,2013/08/04T20:25:26,          6.846,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:25:13,2013/08/04T20:25:29,          2.625,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:25:14,2013/08/04T20:25:15,          8.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:25:15,2013/08/04T20:25:15,          1.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:25:16,2013/08/04T20:25:17,          6.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:25:16,2013/08/04T20:25:27,          8.636,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:25:17,2013/08/04T20:25:17,          1.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:25:22,2013/08/04T20:25:27,          3.600,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:25:24,2013/08/04T20:25:24,         11.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:25:25,2013/08/04T20:25:55,          4.633,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:25:26,2013/08/04T20:25:56,          4.367,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:25:27,2013/08/04T20:25:28,          4.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:25:36,2013/08/04T20:26:01,          7.240,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:25:37,2013/08/04T20:25:37,          9.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:25:37,2013/08/04T20:26:03,          2.769,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:25:39,2013/08/04T20:25:42,         70.333,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:25:40,2013/08/04T20:25:41,         10.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:25:40,2013/08/04T20:25:45,          1.200,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:25:41,2013/08/04T20:25:41,         10.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:25:42,2013/08/04T20:25:42,         12.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:25:42,2013/08/04T20:25:43,          9.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:25:43,2013/08/04T20:25:43,          1.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:25:44,2013/08/04T20:25:44,         11.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:25:45,2013/08/04T20:25:45,         13.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:25:46,2013/08/04T20:25:46,          5.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:25:54,2013/08/04T20:26:03,          2.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:25:55,2013/08/04T20:25:56,        418.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:25:59,2013/08/04T20:25:59,         11.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:25:59,2013/08/04T20:26:02,        261.667,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:26:01,2013/08/04T20:26:31,          6.233,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:26:02,2013/08/04T20:26:02,         12.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:26:03,2013/08/04T20:26:06,         24.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:26:04,2013/08/04T20:26:04,         22.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:26:06,2013/08/04T20:26:12,          4.833,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:26:06,2013/08/04T20:26:36,          1.600,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:26:09,2013/08/04T20:26:09,         11.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:26:10,2013/08/04T20:26:10,         11.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:26:10,2013/08/04T20:26:40,          6.300,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:26:11,2013/08/04T20:26:11,         28.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:26:11,2013/08/04T20:26:41,          6.267,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:26:12,2013/08/04T20:26:12,         22.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:26:12,2013/08/04T20:26:16,          6.500,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:26:13,2013/08/04T20:26:13,         22.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:26:13,2013/08/04T20:26:14,         10.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:26:14,2013/08/04T20:26:14,          1.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:26:14,2013/08/04T20:26:15,         10.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:26:15,2013/08/04T20:26:15,         12.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:26:16,2013/08/04T20:26:16,         22.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:26:16,2013/08/04T20:26:18,        384.500,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:26:16,2013/08/04T20:26:19,          8.333,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:26:17,2013/08/04T20:26:18,         10.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:26:18,2013/08/04T20:26:18,         23.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:26:18,2013/08/04T20:26:24,          1.500,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:26:19,2013/08/04T20:26:19,         11.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:26:23,2013/08/04T20:26:24,          8.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:26:24,2013/08/04T20:26:24,          5.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:26:25,2013/08/04T20:26:25,         11.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:26:25,2013/08/04T20:26:26,          6.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:26:27,2013/08/04T20:26:28,          9.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:26:28,2013/08/04T20:26:28,          1.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:26:28,2013/08/04T20:26:58,          0.133,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:26:30,2013/08/04T20:26:31,         11.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:26:32,2013/08/04T20:26:32,         21.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:26:35,2013/08/04T20:26:35,          3.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:26:36,2013/08/04T20:26:36,          9.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:26:36,2013/08/04T20:26:37,          9.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:26:37,2013/08/04T20:26:37,          1.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:26:38,2013/08/04T20:26:38,         22.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:26:38,2013/08/04T20:26:39,         10.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:26:39,2013/08/04T20:26:39,         13.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:26:40,2013/08/04T20:26:40,          4.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:26:42,2013/08/04T20:26:45,          5.667,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:26:43,2013/08/04T20:26:43,         15.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:26:43,2013/08/04T20:26:45,        265.500,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:26:44,2013/08/04T20:26:45,          5.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:26:45,2013/08/04T20:26:45,          1.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:26:46,2013/08/04T20:26:46,          4.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:26:49,2013/08/04T20:26:49,         11.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:26:50,2013/08/04T20:26:50,         11.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:26:50,2013/08/04T20:26:51,          8.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:26:52,2013/08/04T20:26:52,         11.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:26:53,2013/08/04T20:26:53,         17.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:26:56,2013/08/04T20:26:59,         61.667,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:26:58,2013/08/04T20:26:59,          9.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:26:58,2013/08/04T20:27:28,         12.300,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:26:59,2013/08/04T20:27:01,          7.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:27:01,2013/08/04T20:27:01,          7.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:27:02,2013/08/04T20:27:02,          8.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:27:04,2013/08/04T20:27:04,         13.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:27:04,2013/08/04T20:27:05,          5.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:27:04,2013/08/04T20:27:08,          5.250,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:27:05,2013/08/04T20:27:05,          7.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:27:05,2013/08/04T20:27:35,          5.833,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:27:07,2013/08/04T20:27:08,          8.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:27:08,2013/08/04T20:27:08,          1.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:27:11,2013/08/04T20:27:11,         11.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:27:13,2013/08/04T20:27:23,          0.600,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:27:18,2013/08/04T20:27:18,         11.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:27:21,2013/08/04T20:27:21,         33.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:27:24,2013/08/04T20:27:25,          9.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:27:25,2013/08/04T20:27:25,         11.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:27:26,2013/08/04T20:27:27,         10.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:27:27,2013/08/04T20:27:27,          1.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:27:27,2013/08/04T20:27:28,         13.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:27:29,2013/08/04T20:27:58,          9.552,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:27:30,2013/08/04T20:27:30,         11.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:27:31,2013/08/04T20:27:58,          7.704,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:27:32,2013/08/04T20:27:32,         11.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:27:33,2013/08/04T20:27:34,          9.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:27:34,2013/08/04T20:27:34,          1.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:27:36,2013/08/04T20:28:04,          5.607,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:27:37,2013/08/04T20:27:37,         11.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:27:40,2013/08/04T20:27:40,          6.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:27:40,2013/08/04T20:27:44,        196.500,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:27:40,2013/08/04T20:28:09,          6.759,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:27:40,2013/08/04T20:28:10,          6.733,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:27:41,2013/08/04T20:27:42,         10.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:27:42,2013/08/04T20:27:42,          2.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:27:43,2013/08/04T20:27:43,         11.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:27:43,2013/08/04T20:27:44,         10.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:27:44,2013/08/04T20:27:44,          2.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:27:46,2013/08/04T20:27:46,          9.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:27:47,2013/08/04T20:27:47,          8.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:27:48,2013/08/04T20:27:50,        358.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:27:48,2013/08/04T20:28:18,          8.533,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:27:52,2013/08/04T20:27:54,          5.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:27:52,2013/08/04T20:27:56,          2.750,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:27:53,2013/08/04T20:27:55,          5.750,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:27:54,2013/08/04T20:27:54,         11.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:27:54,2013/08/04T20:28:04,          0.600,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:27:55,2013/08/04T20:27:58,         70.667,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:27:56,2013/08/04T20:27:57,          9.000,
                              10.5.10.2,                              10.5.13.2,2013/08/04T20:27:58,2013/08/04T20:27:58,         21.000,
