                              10.5.10.2,                              10.5.18.2,2013/08/04T20:25:11,2013/08/04T20:25:11,          2.000,
                              10.5.10.2,                              10.5.18.2,2013/08/04T20:25:11,2013/08/04T20:25:14,          5.000,
                              10.5.10.2,                              10.5.18.2,2013/08/04T20:25:11,2013/08/04T20:25:16,          3.600,
                              10.5.10.2,                              10.5.18.2,2013/08/04T20:25:11,2013/08/04T20:25:30,         10.211,
                              10.5.10.2,                              10.5.18.2,2013/08/04T20:25:11,2013/08/04T20:25:38,          5.481,
                              10.5.10.2,                              10.5.18.2,2013/08/04T20:25:11,2013/08/04T20:25:39,          2.714,
                              10.5.10.2,                              10.5.18.2,2013/08/04T20:25:12,2013/08/04T20:25:12,         19.000,
                              10.5.10.2,                              10.5.18.2,2013/08/04T20:25:13,2013/08/04T20:25:13,          9.000,
                              10.5.10.2,                              10.5.18.2,2013/08/04T20:25:13,2013/08/04T20:25:14,          8.000,
                              10.5.10.2,                              10.5.18.2,2013/08/04T20:25:14,2013/08/04T20:25:14,          7.000,
                              10.5.10.2,                              10.5.18.2,2013/08/04T20:25:14,2013/08/04T20:25:44,          3.333,
                              10.5.10.2,                              10.5.18.2,2013/08/04T20:25:16,2013/08/04T20:25:18,          5.000,
                              10.5.10.2,                              10.5.18.2,2013/08/04T20:25:16,2013/08/04T20:25:46,          4.400,
                              10.5.10.2,                              10.5.18.2,2013/08/04T20:25:18,2013/08/04T20:25:18,         19.000,
                              10.5.10.2,                              10.5.18.2,2013/08/04T20:25:21,2013/08/04T20:25:25,          2.000,
                              10.5.10.2,                              10.5.18.2,2013/08/04T20:25:23,2013/08/04T20:25:23,          4.000,
                              10.5.10.2,                              10.5.18.2,2013/08/04T20:25:25,2013/08/04T20:25:25,         11.000,
                              10.5.10.2,                              10.5.18.2,2013/08/04T20:25:26,2013/08/04T20:25:26,         11.000,
                              10.5.10.2,                              10.5.18.2,2013/08/04T20:25:26,2013/08/04T20:25:30,         53.000,
                              10.5.10.2,                              10.5.18.2,2013/08/04T20:25:29,2013/08/04T20:25:30,          9.000,
                              10.5.10.2,                              10.5.18.2,2013/08/04T20:25:30,2013/08/04T20:25:30,          1.000,
                              10.5.10.2,                              10.5.18.2,2013/08/04T20:25:37,2013/08/04T20:25:38,         11.000,
                              10.5.10.2,                              10.5.18.2,2013/08/04T20:25:39,2013/08/04T20:25:39,         21.000,
                              10.5.10.2,                              10.5.18.2,2013/08/04T20:25:42,2013/08/04T20:25:42,         11.000,
                              10.5.10.2,                              10.5.18.2,2013/08/04T20:25:43,2013/08/04T20:25:43,          1.000,
                              10.5.10.2,                              10.5.18.2,2013/08/04T20:25:45,2013/08/04T20:25:46,          6.667,
                              10.5.10.2,                              10.5.18.2,2013/08/04T20:25:46,2013/08/04T20:25:46,          2.000,
