                              10.5.10.2,                               10.5.1.2,2013/08/04T20:25:11,2013/08/04T20:25:12,          6.000,
                              10.5.10.2,                               10.5.1.2,2013/08/04T20:25:11,2013/08/04T20:25:15,          2.500,
                              10.5.10.2,                               10.5.1.2,2013/08/04T20:25:11,2013/08/04T20:25:25,          8.071,
                              10.5.10.2,                               10.5.1.2,2013/08/04T20:25:11,2013/08/04T20:25:30,          9.184,
                              10.5.10.2,                               10.5.1.2,2013/08/04T20:25:11,2013/08/04T20:25:38,          2.889,
                              10.5.10.2,                               10.5.1.2,2013/08/04T20:25:11,2013/08/04T20:25:41,          5.867,
                              10.5.10.2,                               10.5.1.2,2013/08/04T20:25:12,2013/08/04T20:25:27,          6.200,
                              10.5.10.2,                               10.5.1.2,2013/08/04T20:25:13,2013/08/04T20:25:13,          2.000,
                              10.5.10.2,                               10.5.1.2,2013/08/04T20:25:15,2013/08/04T20:25:15,          5.000,
                              10.5.10.2,                               10.5.1.2,2013/08/04T20:25:16,2013/08/04T20:25:16,          3.000,
                              10.5.10.2,                               10.5.1.2,2013/08/04T20:25:16,2013/08/04T20:25:17,          7.000,
                              10.5.10.2,                               10.5.1.2,2013/08/04T20:25:17,2013/08/04T20:25:21,          4.000,
                              10.5.10.2,                               10.5.1.2,2013/08/04T20:25:18,2013/08/04T20:25:21,          4.667,
                              10.5.10.2,                               10.5.1.2,2013/08/04T20:25:20,2013/08/04T20:25:20,         11.000,
                              10.5.10.2,                               10.5.1.2,2013/08/04T20:25:23,2013/08/04T20:25:25,          6.000,
                              10.5.10.2,                               10.5.1.2,2013/08/04T20:25:36,2013/08/04T20:25:36,          7.000,
                              10.5.10.2,                               10.5.1.2,2013/08/04T20:25:36,2013/08/04T20:26:11,          3.829,
                              10.5.10.2,                               10.5.1.2,2013/08/04T20:25:37,2013/08/04T20:26:03,          3.923,
                              10.5.10.2,                               10.5.1.2,2013/08/04T20:25:38,2013/08/04T20:25:38,         11.000,
                              10.5.10.2,                               10.5.1.2,2013/08/04T20:25:38,2013/08/04T20:27:35,          0.530,
                              10.5.10.2,                               10.5.1.2,2013/08/04T20:25:39,2013/08/04T20:25:39,         33.000,
                              10.5.10.2,                               10.5.1.2,2013/08/04T20:25:39,2013/08/04T20:25:43,          6.500,
