                              10.5.10.2,                               10.5.5.2,2013/08/04T20:25:11,2013/08/04T20:25:12,        108.000,
                              10.5.10.2,                               10.5.5.2,2013/08/04T20:25:11,2013/08/04T20:25:14,          6.000,
                              10.5.10.2,                               10.5.5.2,2013/08/04T20:25:12,2013/08/04T20:25:12,         21.000,
                              10.5.10.2,                               10.5.5.2,2013/08/04T20:25:13,2013/08/04T20:25:17,          5.250,
                              10.5.10.2,                               10.5.5.2,2013/08/04T20:25:14,2013/08/04T20:25:44,          7.400,
                              10.5.10.2,                               10.5.5.2,2013/08/04T20:25:15,2013/08/04T20:25:15,          5.000,
                              10.5.10.2,                               10.5.5.2,2013/08/04T20:25:15,2013/08/04T20:25:17,          9.000,
                              10.5.10.2,                               10.5.5.2,2013/08/04T20:25:15,2013/08/04T20:25:45,          9.533,
                              10.5.10.2,                               10.5.5.2,2013/08/04T20:25:17,2013/08/04T20:25:17,          2.000,
                              10.5.10.2,                               10.5.5.2,2013/08/04T20:25:19,2013/08/04T20:25:19,          9.000,
                              10.5.10.2,                               10.5.5.2,2013/08/04T20:25:21,2013/08/04T20:25:21,          5.000,
                              10.5.10.2,                               10.5.5.2,2013/08/04T20:25:25,2013/08/04T20:25:26,          6.000,
                              10.5.10.2,                               10.5.5.2,2013/08/04T20:25:36,2013/08/04T20:25:39,          6.333,
                              10.5.10.2,                               10.5.5.2,2013/08/04T20:25:37,2013/08/04T20:25:40,        257.667,
                              10.5.10.2,                               10.5.5.2,2013/08/04T20:25:38,2013/08/04T20:25:39,         10.000,
                              10.5.10.2,                               10.5.5.2,2013/08/04T20:25:38,2013/08/04T20:26:11,          2.727,
                              10.5.10.2,                               10.5.5.2,2013/08/04T20:25:39,2013/08/04T20:25:39,          2.000,
                              10.5.10.2,                               10.5.5.2,2013/08/04T20:25:39,2013/08/04T20:26:09,          5.900,
                              10.5.10.2,                               10.5.5.2,2013/08/04T20:25:40,2013/08/04T20:25:40,          1.000,
                              10.5.10.2,                               10.5.5.2,2013/08/04T20:25:41,2013/08/04T20:25:41,         11.000,
                              10.5.10.2,                               10.5.5.2,2013/08/04T20:25:41,2013/08/04T20:25:42,          9.000,
                              10.5.10.2,                               10.5.5.2,2013/08/04T20:25:43,2013/08/04T20:25:43,         10.000,
                              10.5.10.2,                               10.5.5.2,2013/08/04T20:25:44,2013/08/04T20:25:45,         10.000,
                              10.5.10.2,                               10.5.5.2,2013/08/04T20:25:45,2013/08/04T20:25:45,          1.000,
                              10.5.10.2,                               10.5.5.2,2013/08/04T20:25:46,2013/08/04T20:25:46,          8.000,
                              10.5.10.2,                               10.5.5.2,2013/08/04T20:25:54,2013/08/04T20:26:24,          5.233,
                              10.5.10.2,                               10.5.5.2,2013/08/04T20:25:55,2013/08/04T20:26:25,          3.133,
                              10.5.10.2,                               10.5.5.2,2013/08/04T20:25:59,2013/08/04T20:26:10,          8.364,
                              10.5.10.2,                               10.5.5.2,2013/08/04T20:26:00,2013/08/04T20:26:30,          2.033,
                              10.5.10.2,                               10.5.5.2,2013/08/04T20:26:01,2013/08/04T20:26:04,          9.000,
                              10.5.10.2,                               10.5.5.2,2013/08/04T20:26:02,2013/08/04T20:26:02,         26.000,
                              10.5.10.2,                               10.5.5.2,2013/08/04T20:26:02,2013/08/04T20:26:04,         52.500,
                              10.5.10.2,                               10.5.5.2,2013/08/04T20:26:02,2013/08/04T20:26:41,          2.667,
                              10.5.10.2,                               10.5.5.2,2013/08/04T20:26:04,2013/08/04T20:26:04,          7.000,
                              10.5.10.2,                               10.5.5.2,2013/08/04T20:26:08,2013/08/04T20:26:08,         15.000,
                              10.5.10.2,                               10.5.5.2,2013/08/04T20:26:08,2013/08/04T20:26:38,          4.967,
                              10.5.10.2,                               10.5.5.2,2013/08/04T20:26:09,2013/08/04T20:26:09,          5.000,
                              10.5.10.2,                               10.5.5.2,2013/08/04T20:26:10,2013/08/04T20:26:10,         21.000,
                              10.5.10.2,                               10.5.5.2,2013/08/04T20:26:10,2013/08/04T20:26:11,          9.000,
                              10.5.10.2,                               10.5.5.2,2013/08/04T20:26:11,2013/08/04T20:26:12,         10.500,
                              10.5.10.2,                               10.5.5.2,2013/08/04T20:26:12,2013/08/04T20:26:12,         13.000,
                              10.5.10.2,                               10.5.5.2,2013/08/04T20:26:12,2013/08/04T20:26:13,          8.000,
                              10.5.10.2,                               10.5.5.2,2013/08/04T20:26:13,2013/08/04T20:26:13,         12.000,
                              10.5.10.2,                               10.5.5.2,2013/08/04T20:26:13,2013/08/04T20:26:15,        386.000,
                              10.5.10.2,                               10.5.5.2,2013/08/04T20:26:14,2013/08/04T20:26:14,         11.000,
                              10.5.10.2,                               10.5.5.2,2013/08/04T20:26:16,2013/08/04T20:26:16,         11.000,
                              10.5.10.2,                               10.5.5.2,2013/08/04T20:26:17,2013/08/04T20:26:17,         11.000,
                              10.5.10.2,                               10.5.5.2,2013/08/04T20:26:24,2013/08/04T20:26:27,         70.667,
                              10.5.10.2,                               10.5.5.2,2013/08/04T20:26:25,2013/08/04T20:26:31,          1.167,
                              10.5.10.2,                               10.5.5.2,2013/08/04T20:26:26,2013/08/04T20:26:26,         12.000,
                              10.5.10.2,                               10.5.5.2,2013/08/04T20:26:30,2013/08/04T20:26:30,         16.000,
                              10.5.10.2,                               10.5.5.2,2013/08/04T20:26:31,2013/08/04T20:26:36,          4.000,
                              10.5.10.2,                               10.5.5.2,2013/08/04T20:26:31,2013/08/04T20:26:59,          8.250,
