                               10.5.6.2,                               10.5.5.2,2013/08/04T20:30:11,2013/08/04T20:30:11,         14.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:30:12,2013/08/04T20:30:12,         23.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:31:04,2013/08/04T20:31:04,          5.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:31:05,2013/08/04T20:31:05,         29.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:31:06,2013/08/04T20:31:06,         12.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:31:07,2013/08/04T20:31:08,         10.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:31:07,2013/08/04T20:31:09,          5.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:31:08,2013/08/04T20:31:08,          9.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:31:09,2013/08/04T20:31:09,          2.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:31:33,2013/08/04T20:31:33,          5.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:31:33,2013/08/04T20:31:34,          7.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:31:34,2013/08/04T20:31:34,          2.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:31:34,2013/08/04T20:31:39,          4.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:31:38,2013/08/04T20:31:38,          5.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:31:39,2013/08/04T20:31:39,          9.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:31:40,2013/08/04T20:31:41,          5.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:31:41,2013/08/04T20:31:41,          1.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:31:43,2013/08/04T20:31:43,          7.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:31:44,2013/08/04T20:31:44,         11.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:31:45,2013/08/04T20:31:45,         10.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:31:46,2013/08/04T20:31:46,          8.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:31:46,2013/08/04T20:31:47,          7.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:31:47,2013/08/04T20:31:47,         17.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:31:53,2013/08/04T20:31:53,          8.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:31:53,2013/08/04T20:31:54,          7.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:31:54,2013/08/04T20:31:54,         12.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:31:55,2013/08/04T20:31:55,         12.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:31:56,2013/08/04T20:32:01,          1.600,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:31:57,2013/08/04T20:31:57,          4.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:31:59,2013/08/04T20:31:59,         10.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:32:01,2013/08/04T20:32:01,          6.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:32:01,2013/08/04T20:32:02,          6.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:32:02,2013/08/04T20:32:02,          2.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:32:06,2013/08/04T20:32:06,          7.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:32:08,2013/08/04T20:32:08,         12.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:32:10,2013/08/04T20:32:10,          9.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:32:12,2013/08/04T20:32:12,         15.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:32:13,2013/08/04T20:32:13,         11.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:32:14,2013/08/04T20:32:14,          9.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:32:14,2013/08/04T20:32:15,         10.500,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:32:15,2013/08/04T20:32:15,          1.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:32:42,2013/08/04T20:32:47,          1.600,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:32:44,2013/08/04T20:32:44,         10.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:32:45,2013/08/04T20:32:48,          2.333,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:32:47,2013/08/04T20:32:52,          4.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:32:51,2013/08/04T20:33:01,          0.700,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:32:54,2013/08/04T20:32:59,          3.600,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:32:57,2013/08/04T20:32:58,          4.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:32:58,2013/08/04T20:32:58,          1.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:32:59,2013/08/04T20:33:01,          5.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:33:00,2013/08/04T20:33:00,          9.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:33:01,2013/08/04T20:33:01,         10.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:33:02,2013/08/04T20:33:07,          3.400,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:33:03,2013/08/04T20:33:03,         11.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:33:03,2013/08/04T20:33:34,          0.129,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:33:04,2013/08/04T20:33:04,         10.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:33:05,2013/08/04T20:33:06,         10.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:33:06,2013/08/04T20:33:06,          1.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:33:08,2013/08/04T20:33:13,          4.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:33:12,2013/08/04T20:33:12,         20.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:33:12,2013/08/04T20:33:13,         10.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:33:13,2013/08/04T20:33:13,          1.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:33:14,2013/08/04T20:33:24,          0.600,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:33:16,2013/08/04T20:33:16,         19.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:33:18,2013/08/04T20:33:18,          1.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:33:19,2013/08/04T20:33:19,         11.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:33:20,2013/08/04T20:33:20,         15.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:33:24,2013/08/04T20:33:25,         18.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:33:24,2013/08/04T20:33:34,          0.600,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:33:27,2013/08/04T20:33:27,         15.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:33:30,2013/08/04T20:33:31,         10.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:33:31,2013/08/04T20:33:31,         10.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:33:31,2013/08/04T20:33:32,          9.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:33:31,2013/08/04T20:33:36,          4.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:33:32,2013/08/04T20:33:32,          1.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:33:32,2013/08/04T20:33:42,          0.700,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:33:33,2013/08/04T20:33:33,         11.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:33:33,2013/08/04T20:33:34,         10.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:33:34,2013/08/04T20:33:34,         12.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:33:35,2013/08/04T20:33:35,          3.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:33:35,2013/08/04T20:33:40,          3.600,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:33:36,2013/08/04T20:33:36,         11.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:33:38,2013/08/04T20:33:38,         74.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:33:38,2013/08/04T20:33:48,          1.300,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:33:39,2013/08/04T20:33:40,         10.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:33:40,2013/08/04T20:33:40,         10.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:33:41,2013/08/04T20:33:41,          9.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:33:46,2013/08/04T20:33:47,          9.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:33:46,2013/08/04T20:33:51,          1.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:33:47,2013/08/04T20:33:47,          1.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:33:48,2013/08/04T20:33:49,         10.000,
                               10.5.6.2,                               10.5.5.2,2013/08/04T20:33:48,2013/08/04T20:33:53,          4.000,
