                               10.5.6.2,                               10.5.3.2,2013/08/04T20:30:11,2013/08/04T20:30:11,         91.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:30:12,2013/08/04T20:30:12,         22.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:30:17,2013/08/04T20:30:18,        125.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:30:18,2013/08/04T20:30:18,         30.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:30:44,2013/08/04T20:30:44,          1.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:31:04,2013/08/04T20:31:05,         10.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:31:05,2013/08/04T20:31:05,          3.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:31:07,2013/08/04T20:31:07,         13.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:31:09,2013/08/04T20:31:09,         29.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:31:33,2013/08/04T20:31:34,          8.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:31:34,2013/08/04T20:31:34,         20.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:31:35,2013/08/04T20:31:35,         20.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:31:36,2013/08/04T20:31:36,          6.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:31:38,2013/08/04T20:31:38,          7.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:31:39,2013/08/04T20:31:39,          9.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:31:39,2013/08/04T20:31:49,          1.600,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:31:40,2013/08/04T20:31:40,         10.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:31:45,2013/08/04T20:31:45,         16.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:31:47,2013/08/04T20:31:47,          7.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:31:48,2013/08/04T20:31:48,          5.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:31:49,2013/08/04T20:31:49,          9.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:31:52,2013/08/04T20:31:52,         19.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:31:52,2013/08/04T20:31:53,         10.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:31:53,2013/08/04T20:31:53,         12.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:31:55,2013/08/04T20:31:55,          9.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:31:56,2013/08/04T20:31:56,         18.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:31:56,2013/08/04T20:31:57,         11.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:31:57,2013/08/04T20:32:00,          2.500,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:31:58,2013/08/04T20:31:58,          6.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:31:59,2013/08/04T20:31:59,          4.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:32:00,2013/08/04T20:32:00,         14.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:32:01,2013/08/04T20:32:01,          9.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:32:03,2013/08/04T20:32:03,         20.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:32:05,2013/08/04T20:32:05,          6.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:32:06,2013/08/04T20:32:06,         19.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:32:09,2013/08/04T20:32:09,          3.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:32:10,2013/08/04T20:32:10,          4.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:32:10,2013/08/04T20:32:11,          5.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:32:12,2013/08/04T20:32:12,          9.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:32:13,2013/08/04T20:32:13,         11.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:32:14,2013/08/04T20:32:14,          3.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:32:15,2013/08/04T20:32:15,          7.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:32:16,2013/08/04T20:32:16,          4.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:32:34,2013/08/04T20:32:34,          9.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:32:34,2013/08/04T20:32:35,          7.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:32:35,2013/08/04T20:32:35,          6.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:32:39,2013/08/04T20:32:39,          3.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:32:42,2013/08/04T20:32:42,          2.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:32:45,2013/08/04T20:32:45,          4.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:32:46,2013/08/04T20:32:46,          6.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:32:54,2013/08/04T20:32:54,          4.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:32:57,2013/08/04T20:32:57,          5.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:33:00,2013/08/04T20:33:06,          3.167,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:33:02,2013/08/04T20:33:02,          9.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:33:03,2013/08/04T20:33:08,          2.600,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:33:04,2013/08/04T20:33:04,         11.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:33:04,2013/08/04T20:33:15,          0.636,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:33:04,2013/08/04T20:33:47,          0.070,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:33:05,2013/08/04T20:33:06,         10.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:33:06,2013/08/04T20:33:06,         17.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:33:06,2013/08/04T20:33:09,          0.667,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:33:07,2013/08/04T20:33:12,          3.800,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:33:08,2013/08/04T20:33:13,          3.800,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:33:09,2013/08/04T20:33:09,          1.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:33:10,2013/08/04T20:33:10,         11.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:33:12,2013/08/04T20:33:12,          2.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:33:12,2013/08/04T20:33:17,          4.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:33:15,2013/08/04T20:33:15,         11.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:33:18,2013/08/04T20:33:22,          0.750,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:33:19,2013/08/04T20:33:20,          6.500,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:33:20,2013/08/04T20:33:20,          1.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:33:20,2013/08/04T20:33:21,         10.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:33:21,2013/08/04T20:33:21,          1.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:33:21,2013/08/04T20:33:23,          5.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:33:23,2013/08/04T20:33:23,         11.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:33:27,2013/08/04T20:33:27,          9.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:33:27,2013/08/04T20:33:32,          1.200,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:33:30,2013/08/04T20:33:30,         11.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:33:31,2013/08/04T20:33:32,          9.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:33:32,2013/08/04T20:33:32,          1.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:33:32,2013/08/04T20:33:33,         10.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:33:33,2013/08/04T20:33:33,          1.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:33:35,2013/08/04T20:33:36,         10.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:33:36,2013/08/04T20:33:36,          1.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:33:36,2013/08/04T20:33:37,         10.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:33:37,2013/08/04T20:33:37,          1.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:33:37,2013/08/04T20:33:38,          9.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:33:39,2013/08/04T20:33:39,         11.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:33:41,2013/08/04T20:33:41,         18.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:33:42,2013/08/04T20:33:42,          9.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:33:42,2013/08/04T20:33:48,          1.333,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:33:48,2013/08/04T20:33:48,         11.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:33:49,2013/08/04T20:33:49,         20.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:33:49,2013/08/04T20:33:50,          9.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:33:49,2013/08/04T20:33:55,          1.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:33:50,2013/08/04T20:33:50,         23.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:33:50,2013/08/04T20:33:53,        239.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:33:53,2013/08/04T20:34:03,          0.700,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:33:55,2013/08/04T20:33:55,         53.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:34:00,2013/08/04T20:34:00,          9.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:34:00,2013/08/04T20:34:01,         10.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:34:01,2013/08/04T20:34:01,         12.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:34:02,2013/08/04T20:34:02,         26.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:34:04,2013/08/04T20:34:04,          1.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:34:08,2013/08/04T20:34:18,          0.600,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:34:11,2013/08/04T20:34:11,         11.000,
                               10.5.6.2,                               10.5.3.2,2013/08/04T20:34:12,2013/08/04T20:34:12,         10.000,
