                              10.5.17.2,                               10.5.2.2,2013/08/03T21:00:16,2013/08/03T21:00:16,         33.000,
                              10.5.17.2,                               10.5.2.2,2013/08/03T21:00:22,2013/08/03T21:00:22,         48.000,
                              10.5.17.2,                               10.5.2.2,2013/08/03T21:00:27,2013/08/03T21:00:27,        157.000,
                              10.5.17.2,                               10.5.2.2,2013/08/03T21:00:28,2013/08/03T21:00:28,         12.000,
                              10.5.17.2,                               10.5.2.2,2013/08/03T21:00:30,2013/08/03T21:00:30,         10.000,
                              10.5.17.2,                               10.5.2.2,2013/08/03T21:00:31,2013/08/03T21:00:31,         53.000,
                              10.5.17.2,                               10.5.2.2,2013/08/03T21:00:35,2013/08/03T21:00:36,          4.000,
                              10.5.17.2,                               10.5.2.2,2013/08/03T21:00:36,2013/08/03T21:00:36,          9.000,
                              10.5.17.2,                               10.5.2.2,2013/08/03T21:00:36,2013/08/03T21:00:37,        159.000,
                              10.5.17.2,                               10.5.2.2,2013/08/03T21:00:37,2013/08/03T21:00:37,          3.000,
                              10.5.17.2,                               10.5.2.2,2013/08/03T21:00:39,2013/08/03T21:00:39,         61.000,
                              10.5.17.2,                               10.5.2.2,2013/08/03T21:00:39,2013/08/03T21:00:40,         77.000,
                              10.5.17.2,                               10.5.2.2,2013/08/03T21:00:40,2013/08/03T21:00:40,         82.000,
                              10.5.17.2,                               10.5.2.2,2013/08/03T21:00:42,2013/08/03T21:00:42,         33.000,
                              10.5.17.2,                               10.5.2.2,2013/08/03T21:00:43,2013/08/03T21:00:43,         75.000,
                              10.5.17.2,                               10.5.2.2,2013/08/03T21:00:44,2013/08/03T21:00:44,         73.000,
                              10.5.17.2,                               10.5.2.2,2013/08/03T21:00:45,2013/08/03T21:00:45,        103.000,
                              10.5.17.2,                               10.5.2.2,2013/08/03T21:00:45,2013/08/03T21:00:55,          0.400,
                              10.5.17.2,                               10.5.2.2,2013/08/03T21:00:47,2013/08/03T21:00:47,         17.000,
                              10.5.17.2,                               10.5.2.2,2013/08/03T21:00:48,2013/08/03T21:00:48,         65.000,
                              10.5.17.2,                               10.5.2.2,2013/08/03T21:00:51,2013/08/03T21:00:51,         68.000,
                              10.5.17.2,                               10.5.2.2,2013/08/03T21:00:56,2013/08/03T21:00:56,         71.000,
                              10.5.17.2,                               10.5.2.2,2013/08/03T21:00:57,2013/08/03T21:00:57,         64.000,
                              10.5.17.2,                               10.5.2.2,2013/08/03T21:00:58,2013/08/03T21:00:58,          5.000,
                              10.5.17.2,                               10.5.2.2,2013/08/03T21:01:00,2013/08/03T21:01:06,        399.167,
                              10.5.17.2,                               10.5.2.2,2013/08/03T21:01:02,2013/08/03T21:01:03,         81.000,
                              10.5.17.2,                               10.5.2.2,2013/08/03T21:01:03,2013/08/03T21:01:03,         74.000,
                              10.5.17.2,                               10.5.2.2,2013/08/03T21:01:03,2013/08/03T21:01:49,          0.283,
                              10.5.17.2,                               10.5.2.2,2013/08/03T21:01:04,2013/08/03T21:01:04,         45.000,
                              10.5.17.2,                               10.5.2.2,2013/08/03T21:01:07,2013/08/03T21:01:07,          6.000,
                              10.5.17.2,                               10.5.2.2,2013/08/03T21:01:09,2013/08/03T21:01:09,         82.000,
                              10.5.17.2,                               10.5.2.2,2013/08/03T21:01:10,2013/08/03T21:01:10,         71.000,
                              10.5.17.2,                               10.5.2.2,2013/08/03T21:01:13,2013/08/03T21:01:13,         47.000,
                              10.5.17.2,                               10.5.2.2,2013/08/03T21:01:14,2013/08/03T21:01:14,         26.000,
                              10.5.17.2,                               10.5.2.2,2013/08/03T21:01:15,2013/08/03T21:01:15,         69.000,
                              10.5.17.2,                               10.5.2.2,2013/08/03T21:01:20,2013/08/03T21:01:20,         41.000,
                              10.5.17.2,                               10.5.2.2,2013/08/03T21:01:22,2013/08/03T21:01:22,         98.000,
                              10.5.17.2,                               10.5.2.2,2013/08/03T21:01:25,2013/08/03T21:01:25,        108.000,
                              10.5.17.2,                               10.5.2.2,2013/08/03T21:01:26,2013/08/03T21:01:26,          1.000,
                              10.5.17.2,                               10.5.2.2,2013/08/03T21:01:27,2013/08/03T21:01:28,         70.000,
                              10.5.17.2,                               10.5.2.2,2013/08/03T21:01:28,2013/08/03T21:01:28,          2.000,
                              10.5.17.2,                               10.5.2.2,2013/08/03T21:01:30,2013/08/03T21:01:30,          5.000,
                              10.5.17.2,                               10.5.2.2,2013/08/03T21:01:31,2013/08/03T21:01:32,         38.500,
                              10.5.17.2,                               10.5.2.2,2013/08/03T21:01:32,2013/08/03T21:01:32,          4.000,
                              10.5.17.2,                               10.5.2.2,2013/08/03T21:01:33,2013/08/03T21:01:33,         69.000,
                              10.5.17.2,                               10.5.2.2,2013/08/03T21:01:34,2013/08/03T21:01:34,         75.000,
                              10.5.17.2,                               10.5.2.2,2013/08/03T21:01:36,2013/08/03T21:01:36,         19.000,
                              10.5.17.2,                               10.5.2.2,2013/08/03T21:01:37,2013/08/03T21:01:37,         75.000,
                              10.5.17.2,                               10.5.2.2,2013/08/03T21:01:40,2013/08/03T21:01:40,         62.000,
                              10.5.17.2,                               10.5.2.2,2013/08/03T21:01:42,2013/08/03T21:01:42,         66.000,
                              10.5.17.2,                               10.5.2.2,2013/08/03T21:01:43,2013/08/03T21:01:43,         26.000,
                              10.5.17.2,                               10.5.2.2,2013/08/03T21:01:49,2013/08/03T21:01:49,        192.000,
                              10.5.17.2,                               10.5.2.2,2013/08/03T21:01:50,2013/08/03T21:01:50,         68.000,
                              10.5.17.2,                               10.5.2.2,2013/08/03T21:01:55,2013/08/03T21:01:55,         68.000,
