                              10.5.18.2,                               10.5.5.2,2013/08/03T17:15:17,2013/08/03T17:15:17,          7.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T17:15:33,2013/08/03T17:15:33,         12.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T17:16:06,2013/08/03T17:16:06,          6.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T17:16:08,2013/08/03T17:16:09,          4.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T17:16:09,2013/08/03T17:16:09,          1.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T17:16:23,2013/08/03T17:16:24,        170.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T17:16:28,2013/08/03T17:16:28,          6.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T17:16:36,2013/08/03T17:16:36,          7.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T17:16:41,2013/08/03T17:16:42,         24.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T17:16:43,2013/08/03T17:16:43,          4.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T17:16:48,2013/08/03T17:16:48,          4.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T17:16:51,2013/08/03T17:16:52,        168.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T17:17:03,2013/08/03T17:17:04,          4.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T17:17:06,2013/08/03T17:17:06,          4.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T17:17:10,2013/08/03T17:17:10,          7.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T17:17:16,2013/08/03T17:17:18,          4.500,
                              10.5.18.2,                               10.5.5.2,2013/08/03T17:17:19,2013/08/03T17:17:21,         32.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T17:17:21,2013/08/03T17:17:21,          5.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T17:17:25,2013/08/03T17:17:27,          2.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T17:17:33,2013/08/03T17:17:33,         11.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T17:17:35,2013/08/03T17:17:35,          7.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T17:17:51,2013/08/03T17:17:51,        167.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T17:17:54,2013/08/03T17:17:54,        159.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T17:18:09,2013/08/03T17:18:09,          7.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T17:18:14,2013/08/03T17:18:14,         12.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T17:18:28,2013/08/03T17:18:28,          8.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T17:18:48,2013/08/03T17:18:49,          4.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T17:18:55,2013/08/03T17:18:55,          9.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T17:18:56,2013/08/03T17:18:56,         10.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T17:19:11,2013/08/03T17:19:13,          4.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T17:19:22,2013/08/03T17:19:22,          9.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T17:19:27,2013/08/03T17:19:28,          7.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T17:19:33,2013/08/03T17:20:03,          0.167,
                              10.5.18.2,                               10.5.5.2,2013/08/03T17:19:36,2013/08/03T17:19:37,        161.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T17:19:54,2013/08/03T17:19:54,        172.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T17:20:11,2013/08/03T17:20:11,         10.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:55:16,2013/08/03T18:55:16,          7.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:55:16,2013/08/03T18:55:18,        116.500,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:55:18,2013/08/03T18:55:18,          8.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:55:19,2013/08/03T18:55:19,          1.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:55:20,2013/08/03T18:55:20,         11.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:55:21,2013/08/03T18:55:21,         10.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:55:23,2013/08/03T18:55:23,          9.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:55:29,2013/08/03T18:55:29,         11.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:55:31,2013/08/03T18:55:31,          8.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:55:34,2013/08/03T18:55:34,          8.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:55:35,2013/08/03T18:55:35,          7.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:55:36,2013/08/03T18:55:36,          9.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:55:38,2013/08/03T18:55:38,          7.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:55:39,2013/08/03T18:55:39,          7.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:55:44,2013/08/03T18:55:44,          7.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:55:46,2013/08/03T18:55:46,          7.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:55:48,2013/08/03T18:55:48,          9.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:55:49,2013/08/03T18:55:49,          7.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:55:50,2013/08/03T18:55:50,         10.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:55:53,2013/08/03T18:55:53,         10.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:55:54,2013/08/03T18:55:54,          1.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:55:56,2013/08/03T18:55:56,          4.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:55:58,2013/08/03T18:55:58,          8.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:56:11,2013/08/03T18:56:11,         17.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:56:19,2013/08/03T18:56:19,          9.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:56:19,2013/08/03T18:56:20,          4.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:56:24,2013/08/03T18:56:24,         10.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:56:25,2013/08/03T18:56:25,          7.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:56:31,2013/08/03T18:56:31,         13.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:56:39,2013/08/03T18:56:39,         19.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:56:40,2013/08/03T18:56:40,         14.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:56:42,2013/08/03T18:56:42,         10.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:56:44,2013/08/03T18:56:44,         16.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:56:47,2013/08/03T18:56:47,         19.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:56:49,2013/08/03T18:56:49,         17.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:56:50,2013/08/03T18:56:50,         18.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:56:50,2013/08/03T18:56:51,          6.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:56:57,2013/08/03T18:56:57,         14.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:57:00,2013/08/03T18:57:00,         18.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:57:02,2013/08/03T18:57:02,         17.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:57:03,2013/08/03T18:57:03,          9.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:57:05,2013/08/03T18:57:05,         11.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:57:07,2013/08/03T18:57:07,         15.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:57:13,2013/08/03T18:57:13,         17.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:57:14,2013/08/03T18:57:14,          8.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:57:22,2013/08/03T18:57:23,          8.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:57:25,2013/08/03T18:57:25,          7.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:57:26,2013/08/03T18:57:26,          8.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:57:27,2013/08/03T18:57:27,         93.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:57:28,2013/08/03T18:57:28,         22.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:57:29,2013/08/03T18:57:30,         69.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:57:30,2013/08/03T18:57:30,          1.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:57:31,2013/08/03T18:57:31,         11.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:57:32,2013/08/03T18:57:32,          9.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:57:32,2013/08/03T18:57:33,         77.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:57:33,2013/08/03T18:58:03,          0.533,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:57:34,2013/08/03T18:57:34,          6.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:57:35,2013/08/03T18:57:35,          9.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:57:36,2013/08/03T18:57:36,          6.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:57:36,2013/08/03T18:57:39,         24.333,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:57:37,2013/08/03T18:57:38,         77.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:57:38,2013/08/03T18:57:38,          1.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:57:39,2013/08/03T18:57:40,         75.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:57:40,2013/08/03T18:57:41,         69.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:57:42,2013/08/03T18:57:44,         30.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:57:43,2013/08/03T18:57:43,          6.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:57:46,2013/08/03T18:57:48,         32.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:57:51,2013/08/03T18:57:52,         64.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:57:54,2013/08/03T18:57:54,          8.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:57:55,2013/08/03T18:57:55,         37.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:57:56,2013/08/03T18:57:56,          7.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:57:59,2013/08/03T18:57:59,          8.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:58:00,2013/08/03T18:58:00,          9.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:58:01,2013/08/03T18:58:01,          9.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:58:03,2013/08/03T18:58:03,         12.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:58:03,2013/08/03T18:58:04,          4.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:58:04,2013/08/03T18:58:04,         11.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:58:08,2013/08/03T18:58:08,          1.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:58:11,2013/08/03T18:58:11,         13.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:58:14,2013/08/03T18:58:15,         60.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:58:16,2013/08/03T18:58:16,          9.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:58:17,2013/08/03T18:58:18,          4.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:58:18,2013/08/03T18:58:18,         85.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:58:20,2013/08/03T18:58:20,         19.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:58:21,2013/08/03T18:58:21,          6.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:58:21,2013/08/03T18:58:22,          6.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:58:22,2013/08/03T18:58:22,          4.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:58:22,2013/08/03T18:58:25,          2.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:58:25,2013/08/03T18:58:25,         10.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:58:27,2013/08/03T18:58:27,          7.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:58:34,2013/08/03T18:58:34,         13.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:58:37,2013/08/03T18:58:37,         20.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:58:40,2013/08/03T18:58:40,          8.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:58:41,2013/08/03T18:58:41,         14.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:58:44,2013/08/03T18:58:44,          8.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:58:48,2013/08/03T18:58:48,          9.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:58:48,2013/08/03T18:58:49,         84.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:58:49,2013/08/03T18:58:49,          8.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:58:52,2013/08/03T18:58:52,          8.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:58:53,2013/08/03T18:58:54,          6.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:58:54,2013/08/03T18:58:54,          2.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:58:55,2013/08/03T18:58:55,          6.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:59:08,2013/08/03T18:59:08,         11.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:59:10,2013/08/03T18:59:10,          9.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:59:11,2013/08/03T18:59:11,          7.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:59:12,2013/08/03T18:59:12,          7.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:59:14,2013/08/03T18:59:14,         22.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:59:15,2013/08/03T18:59:15,          8.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:59:16,2013/08/03T18:59:16,          9.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:59:17,2013/08/03T18:59:18,         15.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:59:25,2013/08/03T18:59:25,          7.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:59:29,2013/08/03T18:59:29,          8.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:59:29,2013/08/03T18:59:30,          7.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:59:32,2013/08/03T18:59:32,         10.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:59:34,2013/08/03T18:59:34,          9.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:59:34,2013/08/03T18:59:35,          4.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:59:39,2013/08/03T18:59:39,          8.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:59:42,2013/08/03T18:59:42,          7.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:59:50,2013/08/03T18:59:50,          8.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:59:51,2013/08/03T18:59:51,          4.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:59:51,2013/08/03T18:59:53,         28.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:59:52,2013/08/03T18:59:52,          3.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:59:54,2013/08/03T18:59:54,          9.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T18:59:56,2013/08/03T18:59:56,          7.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T19:00:02,2013/08/03T19:00:02,          8.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T19:00:03,2013/08/03T19:00:03,         13.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T19:00:05,2013/08/03T19:00:05,         10.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T19:00:07,2013/08/03T19:00:07,          6.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T19:00:08,2013/08/03T19:00:08,          7.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T19:00:09,2013/08/03T19:00:09,          9.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T19:00:11,2013/08/03T19:00:11,          8.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T19:00:12,2013/08/03T19:00:12,          9.000,
                              10.5.18.2,                               10.5.5.2,2013/08/03T19:00:15,2013/08/03T19:00:15,         10.000,
                              10.5.18.2,                               10.5.5.2,2013/08/04T00:45:16,2013/08/04T00:45:16,          8.000,
                              10.5.18.2,                               10.5.5.2,2013/08/04T00:45:16,2013/08/04T00:45:18,         24.500,
                              10.5.18.2,                               10.5.5.2,2013/08/04T00:45:18,2013/08/04T00:45:21,         17.667,
                              10.5.18.2,                               10.5.5.2,2013/08/04T00:45:18,2013/08/04T00:45:22,         13.000,
                              10.5.18.2,                               10.5.5.2,2013/08/04T00:45:18,2013/08/04T00:45:28,          0.600,
                              10.5.18.2,                               10.5.5.2,2013/08/04T00:45:19,2013/08/04T00:45:24,          6.500,
                              10.5.18.2,                               10.5.5.2,2013/08/04T00:45:20,2013/08/04T00:45:28,          0.500,
                              10.5.18.2,                               10.5.5.2,2013/08/04T00:45:21,2013/08/04T00:45:21,          5.000,
                              10.5.18.2,                               10.5.5.2,2013/08/04T00:45:21,2013/08/04T00:45:22,          3.000,
                              10.5.18.2,                               10.5.5.2,2013/08/04T00:45:21,2013/08/04T00:45:31,          5.600,
